sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,bench_boost_gw,bench_boost_pts,triple_captain_gw,triple_captain_pts,oracle,oracle_kind
TestDiagMinutesOracle#1,1786651731-650156,real (ships),0,true,2020-21,2019-20,11,28,5,false,1617,1389,24,1,57.75,49.607142857142854,,,,,,,1387,49.535714285714285,1212,43.285714285714285,0,0,0,0,-,none
TestDiagMinutesOracle#1,1786651731-650156,real (ships),0,true,2021-22,2020-21,11,28,5,false,1521,1604,32,6,54.32142857142857,57.285714285714285,,,,,,,1632,58.285714285714285,1444,51.57142857142857,0,0,0,0,-,none
TestDiagMinutesOracle#1,1786651731-650156,real (ships),0,true,2022-23,2021-22,11,28,5,false,1554,1548,30,4,55.5,55.285714285714285,,,,,,,1450,51.785714285714285,1364,48.714285714285715,0,0,0,0,-,none
TestDiagMinutesOracle#1,1786651731-650156,real (ships),0,true,2023-24,2022-23,11,28,5,false,1710,1424,27,1,61.07142857142857,50.857142857142854,,,,,,,1415,50.535714285714285,1257,44.892857142857146,0,0,0,0,-,none
TestDiagMinutesOracle#1,1786651731-650156,real (ships),0,true,2024-25,2023-24,11,28,5,false,1776,1704,26,1,63.42857142857143,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,0,0,0,0,-,none
TestDiagMinutesOracle#1,1786651731-650156,real (ships),0,true,2025-26,2024-25,11,28,5,false,1525,1489,24,0,54.464285714285715,53.17857142857143,,,,,,,1461,52.17857142857143,1304,46.57142857142857,0,0,0,0,-,none
TestDiagMinutesOracle#1,1786651731-650156,real (ships),0,true,2020-21,2019-20,16,23,5,false,1319,1189,23,2,57.34782608695652,51.69565217391305,,,,,,,1155,50.21739130434783,1042,45.30434782608695,0,0,0,0,-,none
TestDiagMinutesOracle#1,1786651731-650156,real (ships),0,true,2021-22,2020-21,16,23,5,false,1324,1260,24,3,57.56521739130435,54.78260869565217,,,,,,,1278,55.56521739130435,1153,50.130434782608695,0,0,0,0,-,none
TestDiagMinutesOracle#1,1786651731-650156,real (ships),0,true,2022-23,2021-22,16,23,5,false,1352,1106,23,2,58.78260869565217,48.08695652173913,,,,,,,1045,45.43478260869565,938,40.78260869565217,0,0,0,0,-,none
TestDiagMinutesOracle#1,1786651731-650156,real (ships),0,true,2023-24,2022-23,16,23,5,false,1450,1077,22,1,63.04347826086956,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,0,0,0,0,-,none
TestDiagMinutesOracle#1,1786651731-650156,real (ships),0,true,2024-25,2023-24,16,23,5,false,1401,1336,23,2,60.91304347826087,58.08695652173913,,,,,,,1336,58.08695652173913,1143,49.69565217391305,0,0,0,0,-,none
TestDiagMinutesOracle#1,1786651731-650156,real (ships),0,true,2025-26,2024-25,16,23,5,false,1339,1288,23,3,58.21739130434783,56,,,,,,,1289,56.04347826086956,1127,49,0,0,0,0,-,none
TestDiagMinutesOracle#1,1786651731-650156,real (ships),0,true,2020-21,2019-20,21,18,5,false,1021,942,17,2,56.72222222222222,52.333333333333336,,,,,,,963,53.5,845,46.94444444444444,0,0,0,0,-,none
TestDiagMinutesOracle#1,1786651731-650156,real (ships),0,true,2021-22,2020-21,21,18,5,false,1002,944,19,2,55.666666666666664,52.44444444444444,,,,,,,962,53.44444444444444,855,47.5,0,0,0,0,-,none
TestDiagMinutesOracle#1,1786651731-650156,real (ships),0,true,2022-23,2021-22,21,18,5,false,1164,1181,14,0,64.66666666666667,65.61111111111111,,,,,,,1171,65.05555555555556,1032,57.333333333333336,0,0,0,0,-,none
TestDiagMinutesOracle#1,1786651731-650156,real (ships),0,true,2023-24,2022-23,21,18,5,false,1199,909,17,1,66.61111111111111,50.5,,,,,,,905,50.27777777777778,796,44.22222222222222,0,0,0,0,-,none
TestDiagMinutesOracle#1,1786651731-650156,real (ships),0,true,2024-25,2023-24,21,18,5,false,1081,1047,15,1,60.05555555555556,58.166666666666664,,,,,,,1047,58.166666666666664,912,50.666666666666664,0,0,0,0,-,none
TestDiagMinutesOracle#1,1786651731-650156,real (ships),0,true,2025-26,2024-25,21,18,5,false,1049,950,15,1,58.27777777777778,52.77777777777778,,,,,,,927,51.5,841,46.72222222222222,0,0,0,0,-,none
TestDiagMinutesOracle#1,1786651731-650156,real (ships),0,true,2020-21,2019-20,26,13,5,false,682,638,11,0,52.46153846153846,49.07692307692308,,,,,,,646,49.69230769230769,579,44.53846153846154,0,0,0,0,-,none
TestDiagMinutesOracle#1,1786651731-650156,real (ships),0,true,2021-22,2020-21,26,13,5,false,733,636,15,4,56.38461538461539,48.92307692307692,,,,,,,634,48.76923076923077,578,44.46153846153846,0,0,0,0,-,none
TestDiagMinutesOracle#1,1786651731-650156,real (ships),0,true,2022-23,2021-22,26,13,5,false,887,812,11,0,68.23076923076923,62.46153846153846,,,,,,,808,62.15384615384615,696,53.53846153846154,0,0,0,0,-,none
TestDiagMinutesOracle#1,1786651731-650156,real (ships),0,true,2023-24,2022-23,26,13,5,false,816,620,11,0,62.76923076923077,47.69230769230769,,,,,,,621,47.76923076923077,550,42.30769230769231,0,0,0,0,-,none
TestDiagMinutesOracle#1,1786651731-650156,real (ships),0,true,2024-25,2023-24,26,13,5,false,732,710,9,0,56.30769230769231,54.61538461538461,,,,,,,710,54.61538461538461,637,49,0,0,0,0,-,none
TestDiagMinutesOracle#1,1786651731-650156,real (ships),0,true,2025-26,2024-25,26,13,5,false,750,761,9,0,57.69230769230769,58.53846153846154,,,,,,,762,58.61538461538461,660,50.76923076923077,0,0,0,0,-,none
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2020-21,2019-20,1,38,5,false,2143,1711,40,4,56.39473684210526,45.026315789473685,,,,,,,1711,45.026315789473685,1471,38.71052631578947,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2021-22,2020-21,1,38,5,false,2276,1942,42,6,59.89473684210526,51.10526315789474,,,,,,,1987,52.28947368421053,1692,44.526315789473685,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2022-23,2021-22,1,38,5,false,2052,1842,38,2,54,48.473684210526315,,,,,,,1845,48.55263157894737,1582,41.63157894736842,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2023-24,2022-23,1,38,5,false,2335,1947,39,3,61.44736842105263,51.23684210526316,,,,,,,1929,50.76315789473684,1689,44.44736842105263,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2024-25,2023-24,1,38,5,false,2219,1859,35,2,58.39473684210526,48.921052631578945,,,,,,,1837,48.3421052631579,1655,43.55263157894737,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2025-26,2024-25,1,38,5,false,2162,1527,36,2,56.89473684210526,40.18421052631579,,,,,,,1542,40.578947368421055,1388,36.526315789473685,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2020-21,2019-20,6,33,5,false,1871,1634,32,1,56.696969696969695,49.515151515151516,,,,,,,1633,49.484848484848484,1447,43.84848484848485,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2021-22,2020-21,6,33,5,false,1851,1514,36,5,56.09090909090909,45.878787878787875,,,,,,,1537,46.57575757575758,1292,39.15151515151515,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2022-23,2021-22,6,33,5,false,1752,1554,34,3,53.09090909090909,47.09090909090909,,,,,,,1503,45.54545454545455,1375,41.666666666666664,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2023-24,2022-23,6,33,5,false,2077,1662,33,2,62.93939393939394,50.36363636363637,,,,,,,1635,49.54545454545455,1417,42.93939393939394,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2024-25,2023-24,6,33,5,false,1940,1762,33,4,58.78787878787879,53.39393939393939,,,,,,,1659,50.27272727272727,1503,45.54545454545455,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2025-26,2024-25,6,33,5,false,1859,1742,31,3,56.333333333333336,52.78787878787879,,,,,,,1660,50.303030303030305,1519,46.03030303030303,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2020-21,2019-20,11,28,5,false,1569,1374,28,2,56.035714285714285,49.07142857142857,,,,,,,1372,49,1197,42.75,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2021-22,2020-21,11,28,5,false,1512,1655,32,7,54,59.107142857142854,,,,,,,1683,60.107142857142854,1495,53.392857142857146,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2022-23,2021-22,11,28,5,false,1552,1556,30,4,55.42857142857143,55.57142857142857,,,,,,,1458,52.07142857142857,1372,49,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2023-24,2022-23,11,28,5,false,1710,1424,27,1,61.07142857142857,50.857142857142854,,,,,,,1415,50.535714285714285,1257,44.892857142857146,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2024-25,2023-24,11,28,5,false,1776,1704,26,1,63.42857142857143,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2025-26,2024-25,11,28,5,false,1525,1489,24,0,54.464285714285715,53.17857142857143,,,,,,,1461,52.17857142857143,1304,46.57142857142857,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2020-21,2019-20,16,23,5,false,1319,1189,23,2,57.34782608695652,51.69565217391305,,,,,,,1155,50.21739130434783,1042,45.30434782608695,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2021-22,2020-21,16,23,5,false,1313,1243,24,3,57.08695652173913,54.04347826086956,,,,,,,1261,54.82608695652174,1136,49.391304347826086,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2022-23,2021-22,16,23,5,false,1406,1291,21,2,61.130434782608695,56.130434782608695,,,,,,,1235,53.69565217391305,1123,48.82608695652174,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2023-24,2022-23,16,23,5,false,1450,1077,22,1,63.04347826086956,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2024-25,2023-24,16,23,5,false,1391,1349,21,2,60.47826086956522,58.65217391304348,,,,,,,1349,58.65217391304348,1156,50.26086956521739,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2025-26,2024-25,16,23,5,false,1292,1295,20,1,56.17391304347826,56.30434782608695,,,,,,,1296,56.34782608695652,1134,49.30434782608695,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2020-21,2019-20,21,18,5,false,1021,942,17,2,56.72222222222222,52.333333333333336,,,,,,,963,53.5,845,46.94444444444444,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2021-22,2020-21,21,18,5,false,1002,953,19,2,55.666666666666664,52.94444444444444,,,,,,,971,53.94444444444444,864,48,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2022-23,2021-22,21,18,5,false,1146,1142,15,1,63.666666666666664,63.44444444444444,,,,,,,1132,62.888888888888886,993,55.166666666666664,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2023-24,2022-23,21,18,5,false,1198,904,17,1,66.55555555555556,50.22222222222222,,,,,,,900,50,791,43.94444444444444,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2024-25,2023-24,21,18,5,false,1081,1047,15,1,60.05555555555556,58.166666666666664,,,,,,,1047,58.166666666666664,912,50.666666666666664,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2025-26,2024-25,21,18,5,false,1049,950,15,1,58.27777777777778,52.77777777777778,,,,,,,927,51.5,841,46.72222222222222,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2020-21,2019-20,26,13,5,false,663,697,12,1,51,53.61538461538461,,,,,,,705,54.23076923076923,638,49.07692307692308,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2021-22,2020-21,26,13,5,false,767,647,14,3,59,49.76923076923077,,,,,,,645,49.61538461538461,589,45.30769230769231,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2022-23,2021-22,26,13,5,false,866,886,11,0,66.61538461538461,68.15384615384616,,,,,,,882,67.84615384615384,770,59.23076923076923,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2023-24,2022-23,26,13,5,false,785,626,11,0,60.38461538461539,48.15384615384615,,,,,,,627,48.23076923076923,556,42.76923076923077,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2024-25,2023-24,26,13,5,false,732,710,9,0,56.30769230769231,54.61538461538461,,,,,,,710,54.61538461538461,637,49,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:availability] never played at all,1,false,2025-26,2024-25,26,13,5,false,771,748,13,3,59.30769230769231,57.53846153846154,,,,,,,749,57.61538461538461,647,49.76923076923077,0,0,0,0,info:availability,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2020-21,2019-20,1,38,5,false,2073,1718,42,6,54.55263157894737,45.21052631578947,,,,,,,1707,44.921052631578945,1467,38.60526315789474,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2021-22,2020-21,1,38,5,false,2277,1953,43,8,59.921052631578945,51.39473684210526,,,,,,,1988,52.31578947368421,1693,44.55263157894737,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2022-23,2021-22,1,38,5,false,2218,1819,39,3,58.36842105263158,47.86842105263158,,,,,,,1835,48.28947368421053,1572,41.36842105263158,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2023-24,2022-23,1,38,5,false,2253,1804,41,4,59.28947368421053,47.473684210526315,,,,,,,1780,46.8421052631579,1569,41.28947368421053,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2024-25,2023-24,1,38,5,false,2526,1868,34,0,66.47368421052632,49.1578947368421,,,,,,,1817,47.81578947368421,1635,43.026315789473685,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2025-26,2024-25,1,38,5,false,2155,1514,37,2,56.71052631578947,39.8421052631579,,,,,,,1531,40.28947368421053,1377,36.23684210526316,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2020-21,2019-20,6,33,5,false,1788,1676,34,3,54.18181818181818,50.78787878787879,,,,,,,1663,50.39393939393939,1472,44.60606060606061,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2021-22,2020-21,6,33,5,false,1994,1766,36,5,60.42424242424242,53.515151515151516,,,,,,,1810,54.84848484848485,1565,47.42424242424242,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2022-23,2021-22,6,33,5,false,1932,1618,33,4,58.54545454545455,49.03030303030303,,,,,,,1658,50.24242424242424,1452,44,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2023-24,2022-23,6,33,5,false,2023,1790,31,3,61.303030303030305,54.24242424242424,,,,,,,1820,55.15151515151515,1602,48.54545454545455,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2024-25,2023-24,6,33,5,false,2011,1866,33,4,60.93939393939394,56.54545454545455,,,,,,,1737,52.63636363636363,1588,48.121212121212125,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2025-26,2024-25,6,33,5,false,1955,1856,31,1,59.24242424242424,56.24242424242424,,,,,,,1833,55.54545454545455,1631,49.42424242424242,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2020-21,2019-20,11,28,5,false,1506,1368,29,4,53.785714285714285,48.857142857142854,,,,,,,1384,49.42857142857143,1220,43.57142857142857,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2021-22,2020-21,11,28,5,false,1660,1472,31,6,59.285714285714285,52.57142857142857,,,,,,,1512,54,1324,47.285714285714285,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2022-23,2021-22,11,28,5,false,1720,1525,27,1,61.42857142857143,54.464285714285715,,,,,,,1506,53.785714285714285,1364,48.714285714285715,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2023-24,2022-23,11,28,5,false,1683,1480,29,3,60.107142857142854,52.857142857142854,,,,,,,1485,53.035714285714285,1328,47.42857142857143,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2024-25,2023-24,11,28,5,false,1938,1727,25,0,69.21428571428571,61.67857142857143,,,,,,,1727,61.67857142857143,1458,52.07142857142857,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2025-26,2024-25,11,28,5,false,1612,1489,28,2,57.57142857142857,53.17857142857143,,,,,,,1465,52.32142857142857,1308,46.714285714285715,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2020-21,2019-20,16,23,5,false,1283,1278,24,4,55.78260869565217,55.56521739130435,,,,,,,1309,56.91304347826087,1176,51.130434782608695,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2021-22,2020-21,16,23,5,false,1378,1318,23,3,59.91304347826087,57.30434782608695,,,,,,,1315,57.17391304347826,1190,51.73913043478261,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2022-23,2021-22,16,23,5,false,1468,1306,23,2,63.82608695652174,56.78260869565217,,,,,,,1311,57,1152,50.08695652173913,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2023-24,2022-23,16,23,5,false,1382,1210,23,2,60.08695652173913,52.608695652173914,,,,,,,1217,52.91304347826087,1066,46.34782608695652,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2024-25,2023-24,16,23,5,false,1449,1410,19,2,63,61.30434782608695,,,,,,,1404,61.04347826086956,1211,52.65217391304348,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2025-26,2024-25,16,23,5,false,1300,1258,22,2,56.52173913043478,54.69565217391305,,,,,,,1270,55.21739130434783,1139,49.52173913043478,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2020-21,2019-20,21,18,5,false,1036,1003,16,1,57.55555555555556,55.72222222222222,,,,,,,993,55.166666666666664,893,49.611111111111114,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2021-22,2020-21,21,18,5,false,1010,1023,18,3,56.111111111111114,56.833333333333336,,,,,,,1015,56.388888888888886,918,51,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2022-23,2021-22,21,18,5,false,1188,1129,17,2,66,62.72222222222222,,,,,,,1156,64.22222222222223,1017,56.5,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2023-24,2022-23,21,18,5,false,1147,1049,20,3,63.72222222222222,58.27777777777778,,,,,,,1055,58.611111111111114,934,51.888888888888886,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2024-25,2023-24,21,18,5,false,1101,1036,16,2,61.166666666666664,57.55555555555556,,,,,,,1036,57.55555555555556,901,50.05555555555556,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2025-26,2024-25,21,18,5,false,993,993,15,0,55.166666666666664,55.166666666666664,,,,,,,1007,55.94444444444444,871,48.388888888888886,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2020-21,2019-20,26,13,5,false,679,675,12,1,52.23076923076923,51.92307692307692,,,,,,,684,52.61538461538461,609,46.84615384615385,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2021-22,2020-21,26,13,5,false,820,639,11,0,63.07692307692308,49.15384615384615,,,,,,,681,52.38461538461539,577,44.38461538461539,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2022-23,2021-22,26,13,5,false,858,764,12,1,66,58.76923076923077,,,,,,,782,60.15384615384615,680,52.30769230769231,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2023-24,2022-23,26,13,5,false,817,855,14,2,62.84615384615385,65.76923076923077,,,,,,,856,65.84615384615384,771,59.30769230769231,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2024-25,2023-24,26,13,5,false,772,714,10,0,59.38461538461539,54.92307692307692,,,,,,,708,54.46153846153846,635,48.84615384615385,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:lineups] perfect lineups,2,false,2025-26,2024-25,26,13,5,false,749,707,12,1,57.61538461538461,54.38461538461539,,,,,,,721,55.46153846153846,627,48.23076923076923,0,0,0,0,info:lineups,info
TestDiagMinutesOracle#1,1786651731-650156,ORACLE[info:minutes] perfect minutes,3,false,2020-21,2019-20,1,38,5,false,2314,1705,44,9,60.89473684210526,44.86842105263158,,,,,,,1711,45.026315789473685,1471,38.71052631578947,0,0,0,0,info:minutes,info
