sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,bench_boost_gw,bench_boost_pts,triple_captain_gw,triple_captain_pts,oracle,oracle_kind
BLEND2#1,1786717115-844711,both k=12,1,false,2024-25,2023-24,1,38,5,false,2348,1847,37,2,61.78947368421053,48.60526315789474,,,,,,,1825,48.026315789473685,1643,43.23684210526316,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=12,1,false,2025-26,2024-25,1,38,5,false,2159,1523,38,4,56.81578947368421,40.078947368421055,,,,,,,1529,40.23684210526316,1375,36.18421052631579,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=12,1,false,2022-23,2021-22,6,33,5,false,1686,1568,36,7,51.09090909090909,47.515151515151516,,,,,,,1593,48.27272727272727,1390,42.121212121212125,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=12,1,false,2023-24,2022-23,6,33,5,false,2067,1709,32,1,62.63636363636363,51.78787878787879,,,,,,,1687,51.121212121212125,1469,44.515151515151516,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=12,1,false,2024-25,2023-24,6,33,5,false,2002,1762,34,4,60.666666666666664,53.39393939393939,,,,,,,1659,50.27272727272727,1503,45.54545454545455,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=12,1,false,2025-26,2024-25,6,33,5,false,1796,1757,28,1,54.42424242424242,53.24242424242424,,,,,,,1693,51.303030303030305,1552,47.03030303030303,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=12,1,false,2022-23,2021-22,11,28,5,false,1560,1458,29,3,55.714285714285715,52.07142857142857,,,,,,,1411,50.392857142857146,1286,45.92857142857143,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=12,1,false,2023-24,2022-23,11,28,5,false,1698,1398,26,0,60.642857142857146,49.92857142857143,,,,,,,1400,50,1242,44.357142857142854,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=12,1,false,2024-25,2023-24,11,28,5,false,1799,1704,28,2,64.25,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=12,1,false,2025-26,2024-25,11,28,5,false,1524,1515,25,2,54.42857142857143,54.107142857142854,,,,,,,1487,53.107142857142854,1330,47.5,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=12,1,false,2022-23,2021-22,16,23,5,false,1333,1221,25,6,57.95652173913044,53.08695652173913,,,,,,,1264,54.95652173913044,1107,48.130434782608695,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=12,1,false,2023-24,2022-23,16,23,5,false,1462,1084,22,1,63.56521739130435,47.130434782608695,,,,,,,1084,47.130434782608695,933,40.56521739130435,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=12,1,false,2024-25,2023-24,16,23,5,false,1409,1299,21,1,61.26086956521739,56.47826086956522,,,,,,,1299,56.47826086956522,1106,48.08695652173913,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=12,1,false,2025-26,2024-25,16,23,5,false,1369,1223,22,2,59.52173913043478,53.17391304347826,,,,,,,1224,53.21739130434783,1062,46.17391304347826,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=12,1,false,2022-23,2021-22,21,18,5,false,1070,1044,17,3,59.44444444444444,58,,,,,,,1030,57.22222222222222,973,54.05555555555556,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=12,1,false,2023-24,2022-23,21,18,5,false,1197,904,17,1,66.5,50.22222222222222,,,,,,,900,50,791,43.94444444444444,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=12,1,false,2024-25,2023-24,21,18,5,false,1043,1009,17,2,57.94444444444444,56.05555555555556,,,,,,,1009,56.05555555555556,874,48.55555555555556,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=12,1,false,2025-26,2024-25,21,18,5,false,965,931,17,2,53.611111111111114,51.72222222222222,,,,,,,905,50.27777777777778,819,45.5,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=12,1,false,2022-23,2021-22,26,13,5,false,735,753,8,0,56.53846153846154,57.92307692307692,,,,,,,744,57.23076923076923,685,52.69230769230769,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=12,1,false,2023-24,2022-23,26,13,5,false,809,677,11,0,62.23076923076923,52.07692307692308,,,,,,,680,52.30769230769231,609,46.84615384615385,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=12,1,false,2024-25,2023-24,26,13,5,false,687,723,11,1,52.84615384615385,55.61538461538461,,,,,,,723,55.61538461538461,650,50,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=12,1,false,2025-26,2024-25,26,13,5,false,765,761,8,0,58.84615384615385,58.53846153846154,,,,,,,762,58.61538461538461,660,50.76923076923077,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=16,2,false,2022-23,2021-22,1,38,5,false,1886,1654,39,10,49.63157894736842,43.526315789473685,,,,,,,1645,43.28947368421053,1466,38.578947368421055,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=16,2,false,2023-24,2022-23,1,38,5,false,2280,1809,40,4,60,47.60526315789474,,,,,,,1780,46.8421052631579,1569,41.28947368421053,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=16,2,false,2024-25,2023-24,1,38,5,false,2407,1857,37,2,63.3421052631579,48.86842105263158,,,,,,,1825,48.026315789473685,1643,43.23684210526316,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=16,2,false,2025-26,2024-25,1,38,5,false,2111,1523,40,4,55.55263157894737,40.078947368421055,,,,,,,1529,40.23684210526316,1375,36.18421052631579,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=16,2,false,2022-23,2021-22,6,33,5,false,1724,1561,30,3,52.24242424242424,47.303030303030305,,,,,,,1597,48.39393939393939,1394,42.24242424242424,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=16,2,false,2023-24,2022-23,6,33,5,false,2073,1701,34,3,62.81818181818182,51.54545454545455,,,,,,,1687,51.121212121212125,1469,44.515151515151516,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=16,2,false,2024-25,2023-24,6,33,5,false,1966,1810,32,3,59.57575757575758,54.84848484848485,,,,,,,1707,51.72727272727273,1551,47,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=16,2,false,2025-26,2024-25,6,33,5,false,1849,1804,31,2,56.03030303030303,54.666666666666664,,,,,,,1744,52.84848484848485,1591,48.21212121212121,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=16,2,false,2022-23,2021-22,11,28,5,false,1643,1458,27,2,58.67857142857143,52.07142857142857,,,,,,,1412,50.42857142857143,1287,45.964285714285715,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=16,2,false,2023-24,2022-23,11,28,5,false,1682,1398,26,0,60.07142857142857,49.92857142857143,,,,,,,1400,50,1242,44.357142857142854,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=16,2,false,2024-25,2023-24,11,28,5,false,1819,1643,23,1,64.96428571428571,58.67857142857143,,,,,,,1643,58.67857142857143,1374,49.07142857142857,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=16,2,false,2025-26,2024-25,11,28,5,false,1526,1409,28,4,54.5,50.32142857142857,,,,,,,1352,48.285714285714285,1253,44.75,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=16,2,false,2022-23,2021-22,16,23,5,false,1324,1224,24,5,57.56521739130435,53.21739130434783,,,,,,,1212,52.69565217391305,1110,48.26086956521739,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=16,2,false,2023-24,2022-23,16,23,5,false,1405,1084,23,2,61.08695652173913,47.130434782608695,,,,,,,1084,47.130434782608695,933,40.56521739130435,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=16,2,false,2024-25,2023-24,16,23,5,false,1424,1292,21,1,61.91304347826087,56.17391304347826,,,,,,,1292,56.17391304347826,1099,47.78260869565217,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=16,2,false,2025-26,2024-25,16,23,5,false,1412,1231,19,1,61.391304347826086,53.52173913043478,,,,,,,1224,53.21739130434783,1062,46.17391304347826,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=16,2,false,2022-23,2021-22,21,18,5,false,1022,1042,15,1,56.77777777777778,57.888888888888886,,,,,,,1030,57.22222222222222,973,54.05555555555556,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=16,2,false,2023-24,2022-23,21,18,5,false,1152,969,17,1,64,53.833333333333336,,,,,,,965,53.611111111111114,856,47.55555555555556,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=16,2,false,2024-25,2023-24,21,18,5,false,1073,1009,15,0,59.611111111111114,56.05555555555556,,,,,,,1009,56.05555555555556,874,48.55555555555556,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=16,2,false,2025-26,2024-25,21,18,5,false,998,955,16,0,55.44444444444444,53.05555555555556,,,,,,,922,51.22222222222222,837,46.5,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=16,2,false,2022-23,2021-22,26,13,5,false,675,742,11,2,51.92307692307692,57.07692307692308,,,,,,,739,56.84615384615385,680,52.30769230769231,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=16,2,false,2023-24,2022-23,26,13,5,false,810,725,14,2,62.30769230769231,55.76923076923077,,,,,,,720,55.38461538461539,649,49.92307692307692,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=16,2,false,2024-25,2023-24,26,13,5,false,689,723,10,0,53,55.61538461538461,,,,,,,723,55.61538461538461,650,50,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=16,2,false,2025-26,2024-25,26,13,5,false,809,796,11,1,62.23076923076923,61.23076923076923,,,,,,,789,60.69230769230769,687,52.84615384615385,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=24,3,false,2022-23,2021-22,1,38,5,false,1965,1654,34,3,51.71052631578947,43.526315789473685,,,,,,,1645,43.28947368421053,1466,38.578947368421055,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=24,3,false,2023-24,2022-23,1,38,5,false,2207,1809,37,3,58.078947368421055,47.60526315789474,,,,,,,1780,46.8421052631579,1569,41.28947368421053,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=24,3,false,2024-25,2023-24,1,38,5,false,2485,1857,37,1,65.39473684210526,48.86842105263158,,,,,,,1825,48.026315789473685,1643,43.23684210526316,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=24,3,false,2025-26,2024-25,1,38,5,false,2225,1522,36,1,58.55263157894737,40.05263157894737,,,,,,,1529,40.23684210526316,1375,36.18421052631579,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=24,3,false,2022-23,2021-22,6,33,5,false,1674,1649,30,4,50.72727272727273,49.96969696969697,,,,,,,1650,50,1490,45.15151515151515,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=24,3,false,2023-24,2022-23,6,33,5,false,1979,1486,32,0,59.96969696969697,45.03030303030303,,,,,,,1502,45.515151515151516,1284,38.90909090909091,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=24,3,false,2024-25,2023-24,6,33,5,false,1985,1810,30,1,60.15151515151515,54.84848484848485,,,,,,,1707,51.72727272727273,1551,47,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=24,3,false,2025-26,2024-25,6,33,5,false,1924,1790,30,1,58.303030303030305,54.24242424242424,,,,,,,1720,52.121212121212125,1575,47.72727272727273,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=24,3,false,2022-23,2021-22,11,28,5,false,1514,1391,29,5,54.07142857142857,49.67857142857143,,,,,,,1368,48.857142857142854,1293,46.17857142857143,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=24,3,false,2023-24,2022-23,11,28,5,false,1556,1294,29,3,55.57142857142857,46.214285714285715,,,,,,,1296,46.285714285714285,1138,40.642857142857146,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=24,3,false,2024-25,2023-24,11,28,5,false,1822,1643,26,2,65.07142857142857,58.67857142857143,,,,,,,1643,58.67857142857143,1374,49.07142857142857,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=24,3,false,2025-26,2024-25,11,28,5,false,1545,1340,25,1,55.17857142857143,47.857142857142854,,,,,,,1288,46,1194,42.642857142857146,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=24,3,false,2022-23,2021-22,16,23,5,false,1308,1162,27,6,56.869565217391305,50.52173913043478,,,,,,,1124,48.869565217391305,1077,46.82608695652174,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=24,3,false,2023-24,2022-23,16,23,5,false,1337,1078,22,1,58.130434782608695,46.869565217391305,,,,,,,1078,46.869565217391305,927,40.30434782608695,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=24,3,false,2024-25,2023-24,16,23,5,false,1446,1238,23,2,62.869565217391305,53.82608695652174,,,,,,,1238,53.82608695652174,1045,45.43478260869565,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=24,3,false,2025-26,2024-25,16,23,5,false,1303,1233,20,1,56.65217391304348,53.608695652173914,,,,,,,1224,53.21739130434783,1062,46.17391304347826,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=24,3,false,2022-23,2021-22,21,18,5,false,1011,1036,15,1,56.166666666666664,57.55555555555556,,,,,,,1037,57.611111111111114,978,54.333333333333336,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=24,3,false,2023-24,2022-23,21,18,5,false,1123,1080,15,0,62.388888888888886,60,,,,,,,1046,58.111111111111114,937,52.05555555555556,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=24,3,false,2024-25,2023-24,21,18,5,false,1099,997,16,1,61.05555555555556,55.388888888888886,,,,,,,997,55.388888888888886,862,47.888888888888886,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=24,3,false,2025-26,2024-25,21,18,5,false,1054,948,15,1,58.55555555555556,52.666666666666664,,,,,,,917,50.94444444444444,833,46.27777777777778,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=24,3,false,2022-23,2021-22,26,13,5,false,770,778,8,0,59.23076923076923,59.84615384615385,,,,,,,781,60.07692307692308,722,55.53846153846154,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=24,3,false,2023-24,2022-23,26,13,5,false,774,720,13,2,59.53846153846154,55.38461538461539,,,,,,,715,55,644,49.53846153846154,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=24,3,false,2024-25,2023-24,26,13,5,false,684,628,9,0,52.61538461538461,48.30769230769231,,,,,,,628,48.30769230769231,555,42.69230769230769,0,0,0,0,-,none
BLEND2#1,1786717115-844711,both k=24,3,false,2025-26,2024-25,26,13,5,false,755,814,10,0,58.07692307692308,62.61538461538461,,,,,,,805,61.92307692307692,703,54.07692307692308,0,0,0,0,-,none
