sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,bench_boost_gw,bench_boost_pts,triple_captain_gw,triple_captain_pts,hold_xpoints,hold_xpoints_per_gw,policy_xpoints,policy_xpoints_per_gw,setting,min_expected_minutes,squad_hash,oracle,oracle_kind
TestDiagGateOracleOnXPoints#1,1786814218-1409335,real (ships),0,true,2024-25,2023-24,6,33,5,false,1940,1762,33,4,58.78787878787879,53.39393939393939,,,,,,,1659,50.27272727272727,1503,45.54545454545455,0,0,0,0,1774.8051976947927,53.781975687720994,1974.993246783659,59.84828020556542,,55,5f44285da178,-,none
TestDiagGateOracleOnXPoints#1,1786814218-1409335,real (ships),0,true,2025-26,2024-25,6,33,5,false,1865,1742,31,3,56.515151515151516,52.78787878787879,,,,,,,1660,50.303030303030305,1519,46.03030303030303,0,0,0,0,1683.786208877141,51.023824511428515,1827.7836688705913,55.387383905169436,,55,0dc2d2b17e58,-,none
TestDiagGateOracleOnXPoints#1,1786814218-1409335,real (ships),0,true,2020-21,2019-20,11,28,5,false,1617,1389,24,1,57.75,49.607142857142854,,,,,,,1387,49.535714285714285,1212,43.285714285714285,0,0,0,0,1484.3014469042141,53.01076596086479,1660.1093701350094,59.28962036196462,,55,dac65f49e6c3,-,none
TestDiagGateOracleOnXPoints#1,1786814218-1409335,real (ships),0,true,2021-22,2020-21,11,28,5,false,1521,1604,32,6,54.32142857142857,57.285714285714285,,,,,,,1632,58.285714285714285,1444,51.57142857142857,0,0,0,0,1602.0877101926003,57.217418221164294,1624.006749534639,58.00024105480854,,55,b9a408253035,-,none
TestDiagGateOracleOnXPoints#1,1786814218-1409335,real (ships),0,true,2022-23,2021-22,11,28,5,false,1554,1548,30,4,55.5,55.285714285714285,,,,,,,1450,51.785714285714285,1364,48.714285714285715,0,0,0,0,1484.6570035466896,53.02346441238177,1586.9060651085679,56.67521661102028,,55,f82a462d3eb2,-,none
TestDiagGateOracleOnXPoints#1,1786814218-1409335,real (ships),0,true,2023-24,2022-23,11,28,5,false,1710,1424,27,1,61.07142857142857,50.857142857142854,,,,,,,1415,50.535714285714285,1257,44.892857142857146,0,0,0,0,1412.0616730355432,50.430774036983685,1723.1767713162249,61.54202754700803,,55,025d70cb5565,-,none
TestDiagGateOracleOnXPoints#1,1786814218-1409335,real (ships),0,true,2024-25,2023-24,11,28,5,false,1776,1704,26,1,63.42857142857143,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,0,0,0,0,1656.4013083792024,59.15718958497151,1731.128318438055,61.826011372787676,,55,d7639030dcde,-,none
TestDiagGateOracleOnXPoints#1,1786814218-1409335,real (ships),0,true,2025-26,2024-25,11,28,5,false,1525,1489,24,0,54.464285714285715,53.17857142857143,,,,,,,1461,52.17857142857143,1304,46.57142857142857,0,0,0,0,1489.4444416753352,53.19444434554769,1546.6189630855467,55.236391538769524,,55,b5c18c2f39b5,-,none
TestDiagGateOracleOnXPoints#1,1786814218-1409335,real (ships),0,true,2020-21,2019-20,16,23,5,false,1319,1189,23,2,57.34782608695652,51.69565217391305,,,,,,,1155,50.21739130434783,1042,45.30434782608695,0,0,0,0,1229.9728241965981,53.47707931289557,1374.193622422808,59.74754880099165,,55,38103e5146cf,-,none
TestDiagGateOracleOnXPoints#1,1786814218-1409335,real (ships),0,true,2021-22,2020-21,16,23,5,false,1324,1260,24,3,57.56521739130435,54.78260869565217,,,,,,,1278,55.56521739130435,1153,50.130434782608695,0,0,0,0,1299.404660675238,56.495854811966865,1418.0266426719672,61.65333229008553,,55,88076620b267,-,none
TestDiagGateOracleOnXPoints#1,1786814218-1409335,real (ships),0,true,2022-23,2021-22,16,23,5,false,1352,1106,23,2,58.78260869565217,48.08695652173913,,,,,,,1045,45.43478260869565,938,40.78260869565217,0,0,0,0,1120.5017860161925,48.71746895722576,1373.1288908764627,59.701256125063594,,55,f8a4e38b18ca,-,none
TestDiagGateOracleOnXPoints#1,1786814218-1409335,real (ships),0,true,2023-24,2022-23,16,23,5,false,1450,1077,22,1,63.04347826086956,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,0,0,0,0,1097.4323663170342,47.71445070943627,1434.6265998670942,62.37506955943888,,55,36f167db5055,-,none
TestDiagGateOracleOnXPoints#1,1786814218-1409335,real (ships),0,true,2024-25,2023-24,16,23,5,false,1401,1336,23,2,60.91304347826087,58.08695652173913,,,,,,,1336,58.08695652173913,1143,49.69565217391305,0,0,0,0,1341.1098827586973,58.30912533733466,1390.4662895546398,60.455056067593034,,55,35d18512b286,-,none
TestDiagGateOracleOnXPoints#1,1786814218-1409335,real (ships),0,true,2025-26,2024-25,16,23,5,false,1339,1288,23,3,58.21739130434783,56,,,,,,,1289,56.04347826086956,1127,49,0,0,0,0,1210.7845477335868,52.642806423199424,1264.7345107371789,54.98845698857299,,55,334a04b1176a,-,none
TestDiagGateOracleOnXPoints#1,1786814218-1409335,real (ships),0,true,2020-21,2019-20,21,18,5,false,1021,942,17,2,56.72222222222222,52.333333333333336,,,,,,,963,53.5,845,46.94444444444444,0,0,0,0,965.0577004029183,53.614316689051016,1054.3465314777486,58.574807304319364,,55,3828563d2a28,-,none
TestDiagGateOracleOnXPoints#1,1786814218-1409335,real (ships),0,true,2021-22,2020-21,21,18,5,false,1002,944,19,2,55.666666666666664,52.44444444444444,,,,,,,962,53.44444444444444,855,47.5,0,0,0,0,1001.6196502423109,55.64553612457283,1028.63757792194,57.146532106774444,,55,2614de13199f,-,none
TestDiagGateOracleOnXPoints#1,1786814218-1409335,real (ships),0,true,2022-23,2021-22,21,18,5,false,1164,1181,14,0,64.66666666666667,65.61111111111111,,,,,,,1171,65.05555555555556,1032,57.333333333333336,0,0,0,0,1159.1329566977274,64.39627537209597,1153.23616444564,64.06867580253555,,55,31d9909a9a64,-,none
TestDiagGateOracleOnXPoints#1,1786814218-1409335,real (ships),0,true,2023-24,2022-23,21,18,5,false,1199,909,17,1,66.61111111111111,50.5,,,,,,,905,50.27777777777778,796,44.22222222222222,0,0,0,0,983.9104970154252,54.661694278634734,1151.9267069275938,63.995928162644105,,55,5879fc9506cd,-,none
TestDiagGateOracleOnXPoints#1,1786814218-1409335,real (ships),0,true,2024-25,2023-24,21,18,5,false,1081,1047,15,1,60.05555555555556,58.166666666666664,,,,,,,1047,58.166666666666664,912,50.666666666666664,0,0,0,0,1083.1214825517532,60.17341569731962,1089.8314755081706,60.54619308378725,,55,0f4f24f82c7f,-,none
TestDiagGateOracleOnXPoints#1,1786814218-1409335,real (ships),0,true,2025-26,2024-25,21,18,5,false,1049,950,15,1,58.27777777777778,52.77777777777778,,,,,,,927,51.5,841,46.72222222222222,0,0,0,0,939.2500791521638,52.180559952897994,1016.0242182221269,56.445789901229276,,55,0f8336277f6d,-,none
TestDiagGateOracleOnXPoints#1,1786814218-1409335,real (ships),0,true,2020-21,2019-20,26,13,5,false,682,638,11,0,52.46153846153846,49.07692307692308,,,,,,,646,49.69230769230769,579,44.53846153846154,0,0,0,0,670.4208553775125,51.57083502903942,741.2867430638797,57.02205715875998,,55,d47cf2db42a3,-,none
TestDiagGateOracleOnXPoints#1,1786814218-1409335,real (ships),0,true,2021-22,2020-21,26,13,5,false,733,636,15,4,56.38461538461539,48.92307692307692,,,,,,,634,48.76923076923077,578,44.46153846153846,0,0,0,0,683.4259804919013,52.571229268607794,803.1225275368372,61.77865596437209,,55,1283622164da,-,none
TestDiagGateOracleOnXPoints#1,1786814218-1409335,real (ships),0,true,2022-23,2021-22,26,13,5,false,887,812,11,0,68.23076923076923,62.46153846153846,,,,,,,808,62.15384615384615,696,53.53846153846154,0,0,0,0,799.82001186357,61.524616297197696,862.5814639717099,66.35242030551615,,55,485d7e3d0d70,-,none
TestDiagGateOracleOnXPoints#1,1786814218-1409335,real (ships),0,true,2023-24,2022-23,26,13,5,false,816,620,11,0,62.76923076923077,47.69230769230769,,,,,,,621,47.76923076923077,550,42.30769230769231,0,0,0,0,639.9664124973258,49.228185576717365,775.5788020866348,59.659907852818066,,55,72c93b86408c,-,none
TestDiagGateOracleOnXPoints#1,1786814218-1409335,real (ships),0,true,2024-25,2023-24,26,13,5,false,732,710,9,0,56.30769230769231,54.61538461538461,,,,,,,710,54.61538461538461,637,49,0,0,0,0,765.6749971066165,58.89807670050896,766.3847098439727,58.9526699879979,,55,ab53d0f632bd,-,none
TestDiagGateOracleOnXPoints#1,1786814218-1409335,real (ships),0,true,2025-26,2024-25,26,13,5,false,750,761,9,0,57.69230769230769,58.53846153846154,,,,,,,762,58.61538461538461,660,50.76923076923077,0,0,0,0,708.4052335728627,54.492710274835595,709.9283831918896,54.60987563014535,,55,e2397dc452c0,-,none
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2020-21,2019-20,1,38,5,false,2349,1711,46,8,61.81578947368421,45.026315789473685,,,,,,,1711,45.026315789473685,1471,38.71052631578947,0,0,0,0,1726.4583824322613,45.43311532716477,2321.4175406172453,61.089935279401196,,55,2aadee614ec1,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2021-22,2020-21,1,38,5,false,2301,1942,47,10,60.55263157894737,51.10526315789474,,,,,,,1987,52.28947368421053,1692,44.526315789473685,0,0,0,0,1931.8732187563267,50.83876891464018,2347.465183566662,61.77539956754373,,55,2ee4dc9e44a7,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2022-23,2021-22,1,38,5,false,2202,1842,43,6,57.94736842105263,48.473684210526315,,,,,,,1845,48.55263157894737,1582,41.63157894736842,0,0,0,0,1851.9591496843016,48.73576709695531,2208.001786008834,58.10531015812722,,55,fe5b3efc1102,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2023-24,2022-23,1,38,5,false,2352,1809,53,15,61.89473684210526,47.60526315789474,,,,,,,1780,46.8421052631579,1569,41.28947368421053,0,0,0,0,1848.0006352101223,48.63159566342427,2343.7401050859526,61.677371186472435,,55,7df5f95f1759,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2024-25,2023-24,1,38,5,false,2501,1847,44,8,65.8157894736842,48.60526315789474,,,,,,,1825,48.026315789473685,1643,43.23684210526316,0,0,0,0,1917.9934896667921,50.47351288596821,2373.912099839006,62.47137104839489,,55,5062709cbae7,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2025-26,2024-25,1,38,5,false,2277,1514,47,10,59.921052631578945,39.8421052631579,,,,,,,1529,40.23684210526316,1375,36.18421052631579,0,0,0,0,1575.5209560031244,41.46107778955591,2150.524504921356,56.59275012950936,,55,cdb305de770a,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2020-21,2019-20,6,33,5,false,1958,1634,43,11,59.333333333333336,49.515151515151516,,,,,,,1633,49.484848484848484,1447,43.84848484848485,0,0,0,0,1723.6416745105214,52.231565894258225,1990.4435951567907,60.31647258050881,,55,347628e26f13,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2021-22,2020-21,6,33,5,false,2006,1513,44,12,60.78787878787879,45.84848484848485,,,,,,,1536,46.54545454545455,1291,39.121212121212125,0,0,0,0,1628.429639039166,49.346352698156544,2001.7903218801457,60.66031278424684,,55,eb89dd66c059,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2022-23,2021-22,6,33,5,false,1917,1563,37,7,58.09090909090909,47.36363636363637,,,,,,,1512,45.81818181818182,1384,41.93939393939394,0,0,0,0,1558.52870829949,47.22814267574212,1860.5694998279973,56.380893934181735,,55,1319d3d56d73,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2023-24,2022-23,6,33,5,false,2060,1662,33,3,62.42424242424242,50.36363636363637,,,,,,,1635,49.54545454545455,1417,42.93939393939394,0,0,0,0,1658.4344757989352,50.25559017572531,2011.1307251988558,60.94335530905624,,55,e4d98525659c,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2024-25,2023-24,6,33,5,false,2062,1762,43,10,62.484848484848484,53.39393939393939,,,,,,,1659,50.27272727272727,1503,45.54545454545455,0,0,0,0,1774.8051976947927,53.781975687720994,2035.4870740712468,61.68142648700748,,55,5f44285da178,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2025-26,2024-25,6,33,5,false,1936,1742,37,8,58.666666666666664,52.78787878787879,,,,,,,1660,50.303030303030305,1519,46.03030303030303,0,0,0,0,1683.786208877141,51.023824511428515,1847.5407712074252,55.98608397598258,,55,0dc2d2b17e58,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2020-21,2019-20,11,28,5,false,1702,1389,38,11,60.785714285714285,49.607142857142854,,,,,,,1387,49.535714285714285,1212,43.285714285714285,0,0,0,0,1484.3014469042141,53.01076596086479,1711.8137268187706,61.13620452924181,,55,dac65f49e6c3,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2021-22,2020-21,11,28,5,false,1787,1604,32,5,63.82142857142857,57.285714285714285,,,,,,,1632,58.285714285714285,1444,51.57142857142857,0,0,0,0,1602.0877101926003,57.217418221164294,1775.6352340607027,63.41554407359653,,55,b9a408253035,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2022-23,2021-22,11,28,5,false,1725,1548,37,10,61.607142857142854,55.285714285714285,,,,,,,1450,51.785714285714285,1364,48.714285714285715,0,0,0,0,1484.6570035466896,53.02346441238177,1658.9805083623787,59.24930387008495,,55,f82a462d3eb2,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2023-24,2022-23,11,28,5,false,1824,1424,35,8,65.14285714285714,50.857142857142854,,,,,,,1415,50.535714285714285,1257,44.892857142857146,0,0,0,0,1412.0616730355432,50.430774036983685,1746.907586513799,62.38955666120711,,55,025d70cb5565,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2024-25,2023-24,11,28,5,false,1875,1704,24,2,66.96428571428571,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,0,0,0,0,1656.4013083792024,59.15718958497151,1781.4428375409097,63.62295848360392,,55,d7639030dcde,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2025-26,2024-25,11,28,5,false,1656,1489,28,3,59.142857142857146,53.17857142857143,,,,,,,1461,52.17857142857143,1304,46.57142857142857,0,0,0,0,1489.4444416753352,53.19444434554769,1619.2256914523603,57.82948898044144,,55,b5c18c2f39b5,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2020-21,2019-20,16,23,5,false,1365,1189,30,9,59.34782608695652,51.69565217391305,,,,,,,1155,50.21739130434783,1042,45.30434782608695,0,0,0,0,1229.9728241965981,53.47707931289557,1390.3353875026394,60.4493646740278,,55,38103e5146cf,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2021-22,2020-21,16,23,5,false,1411,1260,28,6,61.34782608695652,54.78260869565217,,,,,,,1278,55.56521739130435,1153,50.130434782608695,0,0,0,0,1299.404660675238,56.495854811966865,1478.3330889053807,64.27535169153829,,55,88076620b267,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2022-23,2021-22,16,23,5,false,1434,1106,27,6,62.34782608695652,48.08695652173913,,,,,,,1045,45.43478260869565,938,40.78260869565217,0,0,0,0,1120.5017860161925,48.71746895722576,1454.1093132730061,63.222144055348096,,55,f8a4e38b18ca,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2023-24,2022-23,16,23,5,false,1408,1077,36,14,61.21739130434783,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,0,0,0,0,1097.4323663170342,47.71445070943627,1415.688134856523,61.55165803724013,,55,36f167db5055,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2024-25,2023-24,16,23,5,false,1442,1336,29,6,62.69565217391305,58.08695652173913,,,,,,,1336,58.08695652173913,1143,49.69565217391305,0,0,0,0,1341.1098827586973,58.30912533733466,1432.830423708021,62.296974943827,,55,35d18512b286,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2025-26,2024-25,16,23,5,false,1420,1288,22,3,61.73913043478261,56,,,,,,,1289,56.04347826086956,1127,49,0,0,0,0,1210.7845477335868,52.642806423199424,1312.8582773660169,57.08079466808769,,55,334a04b1176a,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2020-21,2019-20,21,18,5,false,1102,942,20,2,61.22222222222222,52.333333333333336,,,,,,,963,53.5,845,46.94444444444444,0,0,0,0,965.0577004029183,53.614316689051016,1102.4572253810481,61.24762363228045,,55,3828563d2a28,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2021-22,2020-21,21,18,5,false,1177,944,22,5,65.38888888888889,52.44444444444444,,,,,,,962,53.44444444444444,855,47.5,0,0,0,0,1001.6196502423109,55.64553612457283,1178.2468580110897,65.45815877839387,,55,2614de13199f,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2022-23,2021-22,21,18,5,false,1176,1181,20,3,65.33333333333333,65.61111111111111,,,,,,,1171,65.05555555555556,1032,57.333333333333336,0,0,0,0,1159.1329566977274,64.39627537209597,1166.5768256331792,64.80982364628773,,55,31d9909a9a64,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2023-24,2022-23,21,18,5,false,1184,909,28,10,65.77777777777777,50.5,,,,,,,905,50.27777777777778,796,44.22222222222222,0,0,0,0,983.9104970154252,54.661694278634734,1167.8506685580128,64.88059269766738,,55,5879fc9506cd,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2024-25,2023-24,21,18,5,false,1116,1047,15,0,62,58.166666666666664,,,,,,,1047,58.166666666666664,912,50.666666666666664,0,0,0,0,1083.1214825517532,60.17341569731962,1143.3411005204102,63.51895002891168,,55,0f4f24f82c7f,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2025-26,2024-25,21,18,5,false,1178,950,18,4,65.44444444444444,52.77777777777778,,,,,,,927,51.5,841,46.72222222222222,0,0,0,0,939.2500791521638,52.180559952897994,1067.6187057876668,59.31215032153705,,55,0f8336277f6d,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2020-21,2019-20,26,13,5,false,748,638,13,2,57.53846153846154,49.07692307692308,,,,,,,646,49.69230769230769,579,44.53846153846154,0,0,0,0,670.4208553775125,51.57083502903942,785.7914732874491,60.44549794518839,,55,d47cf2db42a3,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2021-22,2020-21,26,13,5,false,768,636,22,10,59.07692307692308,48.92307692307692,,,,,,,634,48.76923076923077,578,44.46153846153846,0,0,0,0,683.4259804919013,52.571229268607794,846.77784369295,65.13675720715,,55,1283622164da,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2022-23,2021-22,26,13,5,false,865,812,19,6,66.53846153846153,62.46153846153846,,,,,,,808,62.15384615384615,696,53.53846153846154,0,0,0,0,799.82001186357,61.524616297197696,860.6132198215048,66.20101690934652,,55,485d7e3d0d70,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2023-24,2022-23,26,13,5,false,870,620,16,5,66.92307692307692,47.69230769230769,,,,,,,621,47.76923076923077,550,42.30769230769231,0,0,0,0,639.9664124973258,49.228185576717365,800.5914460106156,61.58395738543197,,55,72c93b86408c,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2024-25,2023-24,26,13,5,false,741,710,12,0,57,54.61538461538461,,,,,,,710,54.61538461538461,637,49,0,0,0,0,765.6749971066165,58.89807670050896,788.817668905586,60.67828222350661,,55,ab53d0f632bd,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergate] perfect on POINTS,1,false,2025-26,2024-25,26,13,5,false,819,761,16,6,63,58.53846153846154,,,,,,,762,58.61538461538461,660,50.76923076923077,0,0,0,0,708.4052335728627,54.492710274835595,748.4925062041063,57.5763466310851,,55,e2397dc452c0,decision:transfergate,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergatexp] perfect on UNDERLYING,2,false,2020-21,2019-20,1,38,5,false,2146,1711,50,12,56.473684210526315,45.026315789473685,,,,,,,1711,45.026315789473685,1471,38.71052631578947,0,0,0,0,1726.4583824322613,45.43311532716477,2261.420736047389,59.51107200124707,,55,2aadee614ec1,decision:transfergatexp,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergatexp] perfect on UNDERLYING,2,false,2021-22,2020-21,1,38,5,false,2352,1942,50,13,61.89473684210526,51.10526315789474,,,,,,,1987,52.28947368421053,1692,44.526315789473685,0,0,0,0,1931.8732187563267,50.83876891464018,2344.440625385256,61.695805931190954,,55,2ee4dc9e44a7,decision:transfergatexp,decision
TestDiagGateOracleOnXPoints#1,1786814218-1409335,ORACLE[decision:transfergatexp] perfect on UNDERLYING,2,false,2022-23,2021-22,1,38,5,false,2148,1842,44,7,56.526315789473685,48.473684210526315,,,,,,,1845,48.55263157894737,1582,41.63157894736842,0,0,0,0,1851.9591496843016,48.73576709695531,2163.1613583087046,56.925298902860646,,55,fe5b3efc1102,decision:transfergatexp,decision
