sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,oracle,oracle_kind
MINHL#2,1786593782-502272,half-life 4 (ships),0,true,2024-25,2023-24,26,13,5,false,737,710,9,0,56.69230769230769,54.61538461538461,,,,,,,710,54.61538461538461,637,49,-,none
MINHL#2,1786593782-502272,half-life 4 (ships),0,true,2025-26,2024-25,26,13,5,false,767,761,9,0,59,58.53846153846154,,,,,,,762,58.61538461538461,660,50.76923076923077,-,none
MINHL#2,1786593782-502272,flat (no recency),1,false,2022-23,2021-22,1,38,5,false,2015,1986,33,1,53.026315789473685,52.26315789473684,,,,,,,1993,52.44736842105263,1738,45.73684210526316,-,none
MINHL#2,1786593782-502272,flat (no recency),1,false,2023-24,2022-23,1,38,5,false,2096,1808,21,1,55.1578947368421,47.578947368421055,,,,,,,1780,46.8421052631579,1569,41.28947368421053,-,none
MINHL#2,1786593782-502272,flat (no recency),1,false,2024-25,2023-24,1,38,5,false,2313,1834,20,0,60.86842105263158,48.26315789473684,,,,,,,1825,48.026315789473685,1643,43.23684210526316,-,none
MINHL#2,1786593782-502272,flat (no recency),1,false,2025-26,2024-25,1,38,5,false,2199,1531,24,0,57.86842105263158,40.28947368421053,,,,,,,1529,40.23684210526316,1375,36.18421052631579,-,none
MINHL#2,1786593782-502272,flat (no recency),1,false,2022-23,2021-22,6,33,5,false,1784,1652,31,1,54.06060606060606,50.06060606060606,,,,,,,1609,48.75757575757576,1481,44.878787878787875,-,none
MINHL#2,1786593782-502272,flat (no recency),1,false,2023-24,2022-23,6,33,5,false,1894,1672,23,0,57.39393939393939,50.666666666666664,,,,,,,1665,50.45454545454545,1447,43.84848484848485,-,none
MINHL#2,1786593782-502272,flat (no recency),1,false,2024-25,2023-24,6,33,5,false,1886,1767,13,0,57.15151515151515,53.54545454545455,,,,,,,1664,50.42424242424242,1508,45.696969696969695,-,none
MINHL#2,1786593782-502272,flat (no recency),1,false,2025-26,2024-25,6,33,5,false,1838,1669,12,0,55.696969696969695,50.57575757575758,,,,,,,1595,48.333333333333336,1450,43.93939393939394,-,none
MINHL#2,1786593782-502272,flat (no recency),1,false,2022-23,2021-22,11,28,5,false,1570,1581,25,1,56.07142857142857,56.464285714285715,,,,,,,1501,53.607142857142854,1415,50.535714285714285,-,none
MINHL#2,1786593782-502272,flat (no recency),1,false,2023-24,2022-23,11,28,5,false,1501,1379,15,0,53.607142857142854,49.25,,,,,,,1358,48.5,1200,42.857142857142854,-,none
MINHL#2,1786593782-502272,flat (no recency),1,false,2024-25,2023-24,11,28,5,false,1752,1704,17,0,62.57142857142857,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,-,none
MINHL#2,1786593782-502272,flat (no recency),1,false,2025-26,2024-25,11,28,5,false,1607,1484,11,0,57.392857142857146,53,,,,,,,1460,52.142857142857146,1303,46.535714285714285,-,none
MINHL#2,1786593782-502272,flat (no recency),1,false,2022-23,2021-22,16,23,5,false,1379,1294,18,1,59.95652173913044,56.26086956521739,,,,,,,1251,54.391304347826086,1144,49.73913043478261,-,none
MINHL#2,1786593782-502272,flat (no recency),1,false,2023-24,2022-23,16,23,5,false,1255,1100,18,0,54.56521739130435,47.82608695652174,,,,,,,1100,47.82608695652174,973,42.30434782608695,-,none
MINHL#2,1786593782-502272,flat (no recency),1,false,2024-25,2023-24,16,23,5,false,1351,1293,7,0,58.73913043478261,56.21739130434783,,,,,,,1293,56.21739130434783,1100,47.82608695652174,-,none
MINHL#2,1786593782-502272,flat (no recency),1,false,2025-26,2024-25,16,23,5,false,1322,1199,15,0,57.47826086956522,52.130434782608695,,,,,,,1204,52.34782608695652,1042,45.30434782608695,-,none
MINHL#2,1786593782-502272,flat (no recency),1,false,2022-23,2021-22,21,18,5,false,1101,1116,14,1,61.166666666666664,62,,,,,,,1111,61.72222222222222,971,53.94444444444444,-,none
MINHL#2,1786593782-502272,flat (no recency),1,false,2023-24,2022-23,21,18,5,false,1084,954,10,0,60.22222222222222,53,,,,,,,957,53.166666666666664,848,47.111111111111114,-,none
MINHL#2,1786593782-502272,flat (no recency),1,false,2024-25,2023-24,21,18,5,false,990,994,8,0,55,55.22222222222222,,,,,,,994,55.22222222222222,859,47.72222222222222,-,none
MINHL#2,1786593782-502272,flat (no recency),1,false,2025-26,2024-25,21,18,5,false,1054,981,10,0,58.55555555555556,54.5,,,,,,,986,54.77777777777778,859,47.72222222222222,-,none
MINHL#2,1786593782-502272,flat (no recency),1,false,2022-23,2021-22,26,13,5,false,821,792,8,0,63.15384615384615,60.92307692307692,,,,,,,792,60.92307692307692,680,52.30769230769231,-,none
MINHL#2,1786593782-502272,flat (no recency),1,false,2023-24,2022-23,26,13,5,false,722,642,5,0,55.53846153846154,49.38461538461539,,,,,,,645,49.61538461538461,584,44.92307692307692,-,none
MINHL#2,1786593782-502272,flat (no recency),1,false,2024-25,2023-24,26,13,5,false,689,641,7,0,53,49.30769230769231,,,,,,,641,49.30769230769231,568,43.69230769230769,-,none
MINHL#2,1786593782-502272,flat (no recency),1,false,2025-26,2024-25,26,13,5,false,797,733,6,0,61.30769230769231,56.38461538461539,,,,,,,738,56.76923076923077,636,48.92307692307692,-,none
MINHL#2,1786593782-502272,half-life 2,2,false,2022-23,2021-22,1,38,5,false,1915,1992,46,10,50.39473684210526,52.421052631578945,,,,,,,1993,52.44736842105263,1738,45.73684210526316,-,none
MINHL#2,1786593782-502272,half-life 2,2,false,2023-24,2022-23,1,38,5,false,2242,1798,46,9,59,47.31578947368421,,,,,,,1772,46.63157894736842,1561,41.078947368421055,-,none
MINHL#2,1786593782-502272,half-life 2,2,false,2024-25,2023-24,1,38,5,false,2400,1826,39,3,63.1578947368421,48.05263157894737,,,,,,,1825,48.026315789473685,1643,43.23684210526316,-,none
MINHL#2,1786593782-502272,half-life 2,2,false,2025-26,2024-25,1,38,5,false,2228,1522,36,2,58.63157894736842,40.05263157894737,,,,,,,1529,40.23684210526316,1375,36.18421052631579,-,none
MINHL#2,1786593782-502272,half-life 2,2,false,2022-23,2021-22,6,33,5,false,1819,1695,37,5,55.121212121212125,51.36363636363637,,,,,,,1639,49.666666666666664,1507,45.666666666666664,-,none
MINHL#2,1786593782-502272,half-life 2,2,false,2023-24,2022-23,6,33,5,false,2068,1628,35,3,62.666666666666664,49.333333333333336,,,,,,,1616,48.96969696969697,1403,42.515151515151516,-,none
MINHL#2,1786593782-502272,half-life 2,2,false,2024-25,2023-24,6,33,5,false,1979,1773,32,3,59.96969696969697,53.72727272727273,,,,,,,1659,50.27272727272727,1503,45.54545454545455,-,none
MINHL#2,1786593782-502272,half-life 2,2,false,2025-26,2024-25,6,33,5,false,1829,1710,30,1,55.42424242424242,51.81818181818182,,,,,,,1632,49.45454545454545,1491,45.18181818181818,-,none
MINHL#2,1786593782-502272,half-life 2,2,false,2022-23,2021-22,11,28,5,false,1580,1539,30,4,56.42857142857143,54.964285714285715,,,,,,,1531,54.67857142857143,1356,48.42857142857143,-,none
MINHL#2,1786593782-502272,half-life 2,2,false,2023-24,2022-23,11,28,5,false,1632,1425,35,8,58.285714285714285,50.892857142857146,,,,,,,1423,50.82142857142857,1265,45.17857142857143,-,none
MINHL#2,1786593782-502272,half-life 2,2,false,2024-25,2023-24,11,28,5,false,1798,1686,32,6,64.21428571428571,60.214285714285715,,,,,,,1686,60.214285714285715,1417,50.607142857142854,-,none
MINHL#2,1786593782-502272,half-life 2,2,false,2025-26,2024-25,11,28,5,false,1529,1502,28,4,54.607142857142854,53.642857142857146,,,,,,,1478,52.785714285714285,1321,47.17857142857143,-,none
MINHL#2,1786593782-502272,half-life 2,2,false,2022-23,2021-22,16,23,5,false,1315,1144,29,7,57.17391304347826,49.73913043478261,,,,,,,1102,47.91304347826087,991,43.08695652173913,-,none
MINHL#2,1786593782-502272,half-life 2,2,false,2023-24,2022-23,16,23,5,false,1372,1067,28,7,59.65217391304348,46.391304347826086,,,,,,,1085,47.17391304347826,934,40.608695652173914,-,none
MINHL#2,1786593782-502272,half-life 2,2,false,2024-25,2023-24,16,23,5,false,1411,1325,22,1,61.34782608695652,57.608695652173914,,,,,,,1325,57.608695652173914,1132,49.21739130434783,-,none
MINHL#2,1786593782-502272,half-life 2,2,false,2025-26,2024-25,16,23,5,false,1322,1223,22,2,57.47826086956522,53.17391304347826,,,,,,,1228,53.391304347826086,1066,46.34782608695652,-,none
MINHL#2,1786593782-502272,half-life 2,2,false,2022-23,2021-22,21,18,5,false,1056,1119,20,3,58.666666666666664,62.166666666666664,,,,,,,1120,62.22222222222222,981,54.5,-,none
MINHL#2,1786593782-502272,half-life 2,2,false,2023-24,2022-23,21,18,5,false,1109,928,20,3,61.611111111111114,51.55555555555556,,,,,,,930,51.666666666666664,821,45.611111111111114,-,none
MINHL#2,1786593782-502272,half-life 2,2,false,2024-25,2023-24,21,18,5,false,1066,1041,18,2,59.22222222222222,57.833333333333336,,,,,,,1041,57.833333333333336,906,50.333333333333336,-,none
MINHL#2,1786593782-502272,half-life 2,2,false,2025-26,2024-25,21,18,5,false,978,851,18,3,54.333333333333336,47.27777777777778,,,,,,,851,47.27777777777778,765,42.5,-,none
MINHL#2,1786593782-502272,half-life 2,2,false,2022-23,2021-22,26,13,5,false,801,809,13,1,61.61538461538461,62.23076923076923,,,,,,,827,63.61538461538461,719,55.30769230769231,-,none
MINHL#2,1786593782-502272,half-life 2,2,false,2023-24,2022-23,26,13,5,false,801,693,15,3,61.61538461538461,53.30769230769231,,,,,,,694,53.38461538461539,625,48.07692307692308,-,none
MINHL#2,1786593782-502272,half-life 2,2,false,2024-25,2023-24,26,13,5,false,645,682,11,0,49.61538461538461,52.46153846153846,,,,,,,682,52.46153846153846,609,46.84615384615385,-,none
MINHL#2,1786593782-502272,half-life 2,2,false,2025-26,2024-25,26,13,5,false,692,686,13,3,53.23076923076923,52.76923076923077,,,,,,,691,53.15384615384615,589,45.30769230769231,-,none
MINHL#2,1786593782-502272,half-life 8,3,false,2022-23,2021-22,1,38,5,false,2024,1993,41,5,53.26315789473684,52.44736842105263,,,,,,,1993,52.44736842105263,1738,45.73684210526316,-,none
MINHL#2,1786593782-502272,half-life 8,3,false,2023-24,2022-23,1,38,5,false,2326,1804,36,1,61.21052631578947,47.473684210526315,,,,,,,1780,46.8421052631579,1569,41.28947368421053,-,none
MINHL#2,1786593782-502272,half-life 8,3,false,2024-25,2023-24,1,38,5,false,2323,1851,36,3,61.13157894736842,48.71052631578947,,,,,,,1825,48.026315789473685,1643,43.23684210526316,-,none
MINHL#2,1786593782-502272,half-life 8,3,false,2025-26,2024-25,1,38,5,false,2152,1509,33,0,56.63157894736842,39.71052631578947,,,,,,,1529,40.23684210526316,1375,36.18421052631579,-,none
MINHL#2,1786593782-502272,half-life 8,3,false,2022-23,2021-22,6,33,5,false,1754,1681,30,1,53.15151515151515,50.93939393939394,,,,,,,1635,49.54545454545455,1507,45.666666666666664,-,none
MINHL#2,1786593782-502272,half-life 8,3,false,2023-24,2022-23,6,33,5,false,2031,1660,30,0,61.54545454545455,50.303030303030305,,,,,,,1640,49.696969696969695,1422,43.09090909090909,-,none
MINHL#2,1786593782-502272,half-life 8,3,false,2024-25,2023-24,6,33,5,false,1914,1762,32,3,58,53.39393939393939,,,,,,,1659,50.27272727272727,1503,45.54545454545455,-,none
MINHL#2,1786593782-502272,half-life 8,3,false,2025-26,2024-25,6,33,5,false,1911,1682,24,0,57.90909090909091,50.96969696969697,,,,,,,1602,48.54545454545455,1457,44.15151515151515,-,none
MINHL#2,1786593782-502272,half-life 8,3,false,2022-23,2021-22,11,28,5,false,1707,1571,27,3,60.964285714285715,56.107142857142854,,,,,,,1494,53.357142857142854,1402,50.07142857142857,-,none
MINHL#2,1786593782-502272,half-life 8,3,false,2023-24,2022-23,11,28,5,false,1689,1419,25,0,60.32142857142857,50.67857142857143,,,,,,,1398,49.92857142857143,1240,44.285714285714285,-,none
MINHL#2,1786593782-502272,half-life 8,3,false,2024-25,2023-24,11,28,5,false,1775,1704,27,3,63.392857142857146,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,-,none
MINHL#2,1786593782-502272,half-life 8,3,false,2025-26,2024-25,11,28,5,false,1507,1498,21,0,53.82142857142857,53.5,,,,,,,1468,52.42857142857143,1311,46.82142857142857,-,none
MINHL#2,1786593782-502272,half-life 8,3,false,2022-23,2021-22,16,23,5,false,1402,1213,27,7,60.95652173913044,52.73913043478261,,,,,,,1167,50.73913043478261,1060,46.08695652173913,-,none
MINHL#2,1786593782-502272,half-life 8,3,false,2023-24,2022-23,16,23,5,false,1382,1082,21,1,60.08695652173913,47.04347826086956,,,,,,,1061,46.130434782608695,934,40.608695652173914,-,none
MINHL#2,1786593782-502272,half-life 8,3,false,2024-25,2023-24,16,23,5,false,1472,1347,22,2,64,58.56521739130435,,,,,,,1347,58.56521739130435,1154,50.17391304347826,-,none
MINHL#2,1786593782-502272,half-life 8,3,false,2025-26,2024-25,16,23,5,false,1305,1285,18,0,56.73913043478261,55.869565217391305,,,,,,,1284,55.82608695652174,1122,48.78260869565217,-,none
MINHL#2,1786593782-502272,half-life 8,3,false,2022-23,2021-22,21,18,5,false,1125,1121,18,2,62.5,62.27777777777778,,,,,,,1121,62.27777777777778,980,54.44444444444444,-,none
MINHL#2,1786593782-502272,half-life 8,3,false,2023-24,2022-23,21,18,5,false,1142,983,16,0,63.44444444444444,54.611111111111114,,,,,,,967,53.72222222222222,858,47.666666666666664,-,none
MINHL#2,1786593782-502272,half-life 8,3,false,2024-25,2023-24,21,18,5,false,1075,995,16,1,59.72222222222222,55.27777777777778,,,,,,,995,55.27777777777778,860,47.77777777777778,-,none
MINHL#2,1786593782-502272,half-life 8,3,false,2025-26,2024-25,21,18,5,false,1038,925,14,0,57.666666666666664,51.388888888888886,,,,,,,910,50.55555555555556,824,45.77777777777778,-,none
MINHL#2,1786593782-502272,half-life 8,3,false,2022-23,2021-22,26,13,5,false,857,829,7,0,65.92307692307692,63.76923076923077,,,,,,,829,63.76923076923077,721,55.46153846153846,-,none
MINHL#2,1786593782-502272,half-life 8,3,false,2023-24,2022-23,26,13,5,false,765,688,10,0,58.84615384615385,52.92307692307692,,,,,,,666,51.23076923076923,595,45.76923076923077,-,none
MINHL#2,1786593782-502272,half-life 8,3,false,2024-25,2023-24,26,13,5,false,728,721,9,0,56,55.46153846153846,,,,,,,721,55.46153846153846,648,49.84615384615385,-,none
MINHL#2,1786593782-502272,half-life 8,3,false,2025-26,2024-25,26,13,5,false,825,817,8,0,63.46153846153846,62.84615384615385,,,,,,,816,62.76923076923077,714,54.92307692307692,-,none
MINHL#2,1786593782-502272,half-life 20,4,false,2022-23,2021-22,1,38,5,false,1985,1993,42,6,52.23684210526316,52.44736842105263,,,,,,,1993,52.44736842105263,1738,45.73684210526316,-,none
MINHL#2,1786593782-502272,half-life 20,4,false,2023-24,2022-23,1,38,5,false,2360,1809,36,1,62.10526315789474,47.60526315789474,,,,,,,1780,46.8421052631579,1569,41.28947368421053,-,none
MINHL#2,1786593782-502272,half-life 20,4,false,2024-25,2023-24,1,38,5,false,2380,1851,34,1,62.63157894736842,48.71052631578947,,,,,,,1825,48.026315789473685,1643,43.23684210526316,-,none
MINHL#2,1786593782-502272,half-life 20,4,false,2025-26,2024-25,1,38,5,false,2191,1526,26,0,57.6578947368421,40.1578947368421,,,,,,,1529,40.23684210526316,1375,36.18421052631579,-,none
MINHL#2,1786593782-502272,half-life 20,4,false,2022-23,2021-22,6,33,5,false,1813,1681,35,7,54.93939393939394,50.93939393939394,,,,,,,1637,49.60606060606061,1509,45.72727272727273,-,none
MINHL#2,1786593782-502272,half-life 20,4,false,2023-24,2022-23,6,33,5,false,2004,1661,31,0,60.72727272727273,50.333333333333336,,,,,,,1640,49.696969696969695,1422,43.09090909090909,-,none
MINHL#2,1786593782-502272,half-life 20,4,false,2024-25,2023-24,6,33,5,false,1998,1767,28,0,60.54545454545455,53.54545454545455,,,,,,,1664,50.42424242424242,1508,45.696969696969695,-,none
MINHL#2,1786593782-502272,half-life 20,4,false,2025-26,2024-25,6,33,5,false,1948,1689,26,0,59.03030303030303,51.18181818181818,,,,,,,1602,48.54545454545455,1457,44.15151515151515,-,none
MINHL#2,1786593782-502272,half-life 20,4,false,2022-23,2021-22,11,28,5,false,1649,1528,29,6,58.892857142857146,54.57142857142857,,,,,,,1447,51.67857142857143,1361,48.607142857142854,-,none
MINHL#2,1786593782-502272,half-life 20,4,false,2023-24,2022-23,11,28,5,false,1665,1492,26,1,59.464285714285715,53.285714285714285,,,,,,,1457,52.035714285714285,1299,46.392857142857146,-,none
MINHL#2,1786593782-502272,half-life 20,4,false,2024-25,2023-24,11,28,5,false,1837,1704,24,1,65.60714285714286,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,-,none
MINHL#2,1786593782-502272,half-life 20,4,false,2025-26,2024-25,11,28,5,false,1581,1507,21,0,56.464285714285715,53.82142857142857,,,,,,,1470,52.5,1313,46.892857142857146,-,none
MINHL#2,1786593782-502272,half-life 20,4,false,2022-23,2021-22,16,23,5,false,1411,1211,22,3,61.34782608695652,52.65217391304348,,,,,,,1167,50.73913043478261,1060,46.08695652173913,-,none
MINHL#2,1786593782-502272,half-life 20,4,false,2023-24,2022-23,16,23,5,false,1298,1077,22,2,56.43478260869565,46.82608695652174,,,,,,,1063,46.21739130434783,936,40.69565217391305,-,none
MINHL#2,1786593782-502272,half-life 20,4,false,2024-25,2023-24,16,23,5,false,1419,1324,20,0,61.69565217391305,57.56521739130435,,,,,,,1324,57.56521739130435,1131,49.17391304347826,-,none
MINHL#2,1786593782-502272,half-life 20,4,false,2025-26,2024-25,16,23,5,false,1363,1246,18,0,59.26086956521739,54.17391304347826,,,,,,,1238,53.82608695652174,1076,46.78260869565217,-,none
