sweep,run_id,key,value
FIXW#1,1786639915-600276,constant,congestion.european_campaigns.SUN[0].start_date	2026-09-16
FIXW#1,1786639915-600276,constant,congestion.long_haul_penalty	1
FIXW#1,1786639915-600276,constant,"congestion.long_haul_regions	2 items, sha 925816c9"
FIXW#1,1786639915-600276,constant,congestion.post_break_penalty	1
FIXW#1,1786639915-600276,constant,"congestion.regular_international_regions	5 items, sha 99456437"
FIXW#1,1786639915-600276,constant,congestion.short_rest_penalty	1
FIXW#1,1786639915-600276,constant,congestion.status_last_verified	2026-08-04
FIXW#1,1786639915-600276,constant,congestion.ucl_penalty	1
FIXW#1,1786639915-600276,constant,congestion.uecl_penalty	1
FIXW#1,1786639915-600276,constant,congestion.uel_penalty	1
FIXW#1,1786639915-600276,constant,congestion.very_short_rest_penalty	1
FIXW#1,1786639915-600276,constant,review_policy.always_act_on_ruled_out_starter	true
FIXW#1,1786639915-600276,constant,review_policy.bank_transfers_up_to	5
FIXW#1,1786639915-600276,constant,review_policy.free_transfer_value	2
FIXW#1,1786639915-600276,constant,review_policy.max_hits_per_week	1
FIXW#1,1786639915-600276,constant,review_policy.min_gain_for_free_transfer	0.4
FIXW#1,1786639915-600276,constant,review_policy.min_net_gain_for_minus_4	3
FIXW#1,1786639915-600276,constant,"review_policy.rules	8 items, sha ead95ae5"
FIXW#1,1786639915-600276,constant,review_policy.scheduled_run_lead_hours	6
FIXW#1,1786639915-600276,constant,"role_risk.confirmed_starters	4 items, sha 0a0f53ae"
FIXW#1,1786639915-600276,constant,"role_risk.new_coach_clubs	10 items, sha 3abb2b37"
FIXW#1,1786639915-600276,constant,role_risk.new_coach_gameweeks	6
FIXW#1,1786639915-600276,constant,role_risk.new_coach_penalty	1
FIXW#1,1786639915-600276,constant,role_risk.new_signing_gameweeks	5
FIXW#1,1786639915-600276,constant,role_risk.new_signing_penalty	0.88
FIXW#1,1786639915-600276,constant,weights.band_strength	0
FIXW#1,1786639915-600276,constant,weights.bench_weight	0.1
FIXW#1,1786639915-600276,constant,weights.blank_run_penalty	0.75
FIXW#1,1786639915-600276,constant,weights.blend_minutes_k	5
FIXW#1,1786639915-600276,constant,weights.blend_rate_k	8
FIXW#1,1786639915-600276,constant,weights.bonus_prior_weight	0.5
FIXW#1,1786639915-600276,constant,weights.bonus_weight	1.5
FIXW#1,1786639915-600276,constant,weights.defcon_clean_coupling	0.3
FIXW#1,1786639915-600276,constant,weights.fixture_horizon	5
FIXW#1,1786639915-600276,constant,weights.fixture_weight	0.65
FIXW#1,1786639915-600276,constant,weights.league_shrink_k	8
FIXW#1,1786639915-600276,constant,weights.minutes_half_life	4
FIXW#1,1786639915-600276,constant,weights.minutes_weight	1.25
FIXW#1,1786639915-600276,constant,weights.minutes_weight_by_position.DEF	1
FIXW#1,1786639915-600276,constant,weights.minutes_weight_by_position.FWD	1
FIXW#1,1786639915-600276,constant,weights.minutes_weight_by_position.GKP	1
FIXW#1,1786639915-600276,constant,weights.minutes_weight_by_position.MID	0.75
FIXW#1,1786639915-600276,constant,weights.prior_half_life	0
FIXW#1,1786639915-600276,constant,weights.rate_half_life	0
FIXW#1,1786639915-600276,constant,weights.rest_gameweeks	2
FIXW#1,1786639915-600276,constant,weights.rest_minutes_factor	0.83
FIXW#1,1786639915-600276,constant,"weights.rest_players	17 items, sha 98db8aaa"
FIXW#1,1786639915-600276,constant,weights.rest_regions	[] (empty)
FIXW#1,1786639915-600276,constant,weights.set_piece_weight	0
FIXW#1,1786639915-600276,constant,weights.tournament_absences[0].matches	6
FIXW#1,1786639915-600276,constant,weights.tournament_absences[0].name	AFCON 2025 — Senegal (winners)
FIXW#1,1786639915-600276,constant,"weights.tournament_absences[0].players	4 items, sha bd8f6665"
FIXW#1,1786639915-600276,constant,weights.tournament_absences[1].matches	6
FIXW#1,1786639915-600276,constant,weights.tournament_absences[1].name	AFCON 2025 — Nigeria (third place)
FIXW#1,1786639915-600276,constant,"weights.tournament_absences[1].players	3 items, sha e65e3ff8"
FIXW#1,1786639915-600276,constant,weights.tournament_absences[2].matches	6
FIXW#1,1786639915-600276,constant,"weights.tournament_absences[2].name	AFCON 2025 — Morocco (hosts, semi-finalists)"
FIXW#1,1786639915-600276,constant,"weights.tournament_absences[2].players	4 items, sha a13bd6b5"
FIXW#1,1786639915-600276,constant,weights.tournament_absences[3].matches	6
FIXW#1,1786639915-600276,constant,weights.tournament_absences[3].name	AFCON 2025 — Egypt (semi-finalists)
FIXW#1,1786639915-600276,constant,"weights.tournament_absences[3].players	1 items, sha b6bd732f"
FIXW#1,1786639915-600276,constant,weights.tournament_absences[4].matches	5
FIXW#1,1786639915-600276,constant,weights.tournament_absences[4].name	AFCON 2025 — Ivory Coast (quarter-finalists)
FIXW#1,1786639915-600276,constant,"weights.tournament_absences[4].players	4 items, sha 9ed65187"
FIXW#1,1786639915-600276,constant,weights.tournament_absences[5].matches	3
FIXW#1,1786639915-600276,constant,weights.tournament_absences[5].name	AFCON 2025 — group and last-16 exits
FIXW#1,1786639915-600276,constant,"weights.tournament_absences[5].players	4 items, sha 52033c1b"
