sweep,run_id,key,value
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.BHA[0].note	enters at round three as a European qualifier
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.BHA[0].start_date	2026-09-15
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.BOU[0].competition	League Cup
ANCHORED#1,1787763469-1800106,constant,"congestion.domestic_cup_campaigns.BOU[0].match_dates	5 items, sha 3f0a0705"
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.BOU[0].note	enters at round three as a European qualifier
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.BOU[0].start_date	2026-09-15
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.BRE[0].competition	League Cup
ANCHORED#1,1787763469-1800106,constant,"congestion.domestic_cup_campaigns.BRE[0].match_dates	6 items, sha f7a87904"
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.BRE[0].note	enters at round two
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.BRE[0].start_date	2026-08-26
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.CHE[0].competition	League Cup
ANCHORED#1,1787763469-1800106,constant,"congestion.domestic_cup_campaigns.CHE[0].match_dates	6 items, sha f7a87904"
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.CHE[0].note	enters at round two
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.CHE[0].start_date	2026-08-26
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.COV[0].competition	League Cup
ANCHORED#1,1787763469-1800106,constant,"congestion.domestic_cup_campaigns.COV[0].match_dates	6 items, sha f7a87904"
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.COV[0].note	enters at round two
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.COV[0].start_date	2026-08-26
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.CRY[0].competition	League Cup
ANCHORED#1,1787763469-1800106,constant,"congestion.domestic_cup_campaigns.CRY[0].match_dates	5 items, sha 3f0a0705"
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.CRY[0].note	enters at round three as a European qualifier
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.CRY[0].start_date	2026-09-15
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.EVE[0].competition	League Cup
ANCHORED#1,1787763469-1800106,constant,"congestion.domestic_cup_campaigns.EVE[0].match_dates	6 items, sha f7a87904"
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.EVE[0].note	enters at round two
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.EVE[0].start_date	2026-08-26
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.FUL[0].competition	League Cup
ANCHORED#1,1787763469-1800106,constant,"congestion.domestic_cup_campaigns.FUL[0].match_dates	6 items, sha f7a87904"
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.FUL[0].note	enters at round two
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.FUL[0].start_date	2026-08-26
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.HUL[0].competition	League Cup
ANCHORED#1,1787763469-1800106,constant,"congestion.domestic_cup_campaigns.HUL[0].match_dates	6 items, sha f7a87904"
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.HUL[0].note	enters at round two
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.HUL[0].start_date	2026-08-26
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.IPS[0].competition	League Cup
ANCHORED#1,1787763469-1800106,constant,"congestion.domestic_cup_campaigns.IPS[0].match_dates	6 items, sha f7a87904"
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.IPS[0].note	enters at round two
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.IPS[0].start_date	2026-08-26
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.LEE[0].competition	League Cup
ANCHORED#1,1787763469-1800106,constant,"congestion.domestic_cup_campaigns.LEE[0].match_dates	6 items, sha f7a87904"
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.LEE[0].note	enters at round two
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.LEE[0].start_date	2026-08-26
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.LIV[0].competition	League Cup
ANCHORED#1,1787763469-1800106,constant,"congestion.domestic_cup_campaigns.LIV[0].match_dates	5 items, sha 3f0a0705"
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.LIV[0].note	enters at round three as a European qualifier
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.LIV[0].start_date	2026-09-15
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.MCI[0].competition	League Cup
ANCHORED#1,1787763469-1800106,constant,"congestion.domestic_cup_campaigns.MCI[0].match_dates	5 items, sha 3f0a0705"
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.MCI[0].note	enters at round three as a European qualifier
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.MCI[0].start_date	2026-09-15
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.MUN[0].competition	League Cup
ANCHORED#1,1787763469-1800106,constant,"congestion.domestic_cup_campaigns.MUN[0].match_dates	5 items, sha 3f0a0705"
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.MUN[0].note	enters at round three as a European qualifier
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.MUN[0].start_date	2026-09-15
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.NEW[0].competition	League Cup
ANCHORED#1,1787763469-1800106,constant,"congestion.domestic_cup_campaigns.NEW[0].match_dates	6 items, sha f7a87904"
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.NEW[0].note	enters at round two
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.NEW[0].start_date	2026-08-26
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.NFO[0].competition	League Cup
ANCHORED#1,1787763469-1800106,constant,"congestion.domestic_cup_campaigns.NFO[0].match_dates	6 items, sha f7a87904"
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.NFO[0].note	enters at round two
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.NFO[0].start_date	2026-08-26
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.SUN[0].competition	League Cup
ANCHORED#1,1787763469-1800106,constant,"congestion.domestic_cup_campaigns.SUN[0].match_dates	5 items, sha 3f0a0705"
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.SUN[0].note	enters at round three as a European qualifier
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.SUN[0].start_date	2026-09-15
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.TOT[0].competition	League Cup
ANCHORED#1,1787763469-1800106,constant,"congestion.domestic_cup_campaigns.TOT[0].match_dates	6 items, sha f7a87904"
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.TOT[0].note	enters at round two
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_campaigns.TOT[0].start_date	2026-08-26
ANCHORED#1,1787763469-1800106,constant,congestion.domestic_cup_penalty	1
ANCHORED#1,1787763469-1800106,constant,congestion.european_campaigns.ARS[0].competition	UCL
ANCHORED#1,1787763469-1800106,constant,congestion.european_campaigns.ARS[0].start_date	2026-09-08
ANCHORED#1,1787763469-1800106,constant,congestion.european_campaigns.AVL[0].competition	UCL
ANCHORED#1,1787763469-1800106,constant,congestion.european_campaigns.AVL[0].start_date	2026-09-08
ANCHORED#1,1787763469-1800106,constant,congestion.european_campaigns.BHA[0].competition	UECL
ANCHORED#1,1787763469-1800106,constant,congestion.european_campaigns.BHA[0].end_date	2026-08-27
ANCHORED#1,1787763469-1800106,constant,"congestion.european_campaigns.BHA[0].match_dates	2 items, sha 488b402a"
ANCHORED#1,1787763469-1800106,constant,"congestion.european_campaigns.BHA[0].note	play-off round, two legs; progression not yet known"
ANCHORED#1,1787763469-1800106,constant,congestion.european_campaigns.BHA[0].start_date	2026-08-20
ANCHORED#1,1787763469-1800106,constant,congestion.european_campaigns.BHA[1].competition	UECL
ANCHORED#1,1787763469-1800106,constant,"congestion.european_campaigns.BHA[1].note	league phase, conditional on winning the play-off"
ANCHORED#1,1787763469-1800106,constant,congestion.european_campaigns.BHA[1].start_date	2026-10-15
ANCHORED#1,1787763469-1800106,constant,congestion.european_campaigns.BOU[0].competition	UEL
ANCHORED#1,1787763469-1800106,constant,congestion.european_campaigns.BOU[0].start_date	2026-09-16
ANCHORED#1,1787763469-1800106,constant,congestion.european_campaigns.CRY[0].competition	UEL
ANCHORED#1,1787763469-1800106,constant,congestion.european_campaigns.CRY[0].start_date	2026-09-16
ANCHORED#1,1787763469-1800106,constant,congestion.european_campaigns.LIV[0].competition	UCL
ANCHORED#1,1787763469-1800106,constant,congestion.european_campaigns.LIV[0].start_date	2026-09-08
ANCHORED#1,1787763469-1800106,constant,congestion.european_campaigns.MCI[0].competition	UCL
ANCHORED#1,1787763469-1800106,constant,congestion.european_campaigns.MCI[0].start_date	2026-09-08
ANCHORED#1,1787763469-1800106,constant,congestion.european_campaigns.MUN[0].competition	UCL
ANCHORED#1,1787763469-1800106,constant,congestion.european_campaigns.MUN[0].start_date	2026-09-08
ANCHORED#1,1787763469-1800106,constant,congestion.european_campaigns.SUN[0].competition	UEL
ANCHORED#1,1787763469-1800106,constant,congestion.european_campaigns.SUN[0].start_date	2026-09-16
ANCHORED#1,1787763469-1800106,constant,congestion.long_haul_penalty	1
ANCHORED#1,1787763469-1800106,constant,"congestion.long_haul_regions	2 items, sha 925816c9"
ANCHORED#1,1787763469-1800106,constant,congestion.post_break_penalty	1
ANCHORED#1,1787763469-1800106,constant,"congestion.regular_international_regions	5 items, sha 99456437"
ANCHORED#1,1787763469-1800106,constant,congestion.short_rest_penalty	1
ANCHORED#1,1787763469-1800106,constant,congestion.status_last_verified	2026-08-17
ANCHORED#1,1787763469-1800106,constant,congestion.ucl_penalty	1
ANCHORED#1,1787763469-1800106,constant,congestion.uecl_penalty	1
ANCHORED#1,1787763469-1800106,constant,congestion.uel_penalty	1
ANCHORED#1,1787763469-1800106,constant,congestion.very_short_rest_penalty	1
ANCHORED#1,1787763469-1800106,constant,review_policy.always_act_on_ruled_out_starter	true
ANCHORED#1,1787763469-1800106,constant,review_policy.anticipate_chips	false
ANCHORED#1,1787763469-1800106,constant,review_policy.bank_transfers_lookahead	true
ANCHORED#1,1787763469-1800106,constant,review_policy.bank_transfers_up_to	5
ANCHORED#1,1787763469-1800106,constant,review_policy.early_floor.free_transfer_value	1
ANCHORED#1,1787763469-1800106,constant,review_policy.early_floor.min_gain_for_free_transfer	0.2
ANCHORED#1,1787763469-1800106,constant,review_policy.early_floor.until_gameweek	8
ANCHORED#1,1787763469-1800106,constant,review_policy.free_transfer_value	2
ANCHORED#1,1787763469-1800106,constant,review_policy.max_hits_ceiling	1
ANCHORED#1,1787763469-1800106,constant,review_policy.max_hits_per_week	1
ANCHORED#1,1787763469-1800106,constant,review_policy.min_gain_for_free_transfer	0.4
ANCHORED#1,1787763469-1800106,constant,review_policy.min_net_gain_for_minus_4	3
ANCHORED#1,1787763469-1800106,constant,review_policy.min_separable_gain	0.41
ANCHORED#1,1787763469-1800106,constant,review_policy.prepare_squad_for_chips	false
ANCHORED#1,1787763469-1800106,constant,"review_policy.rules	8 items, sha ead95ae5"
ANCHORED#1,1787763469-1800106,constant,review_policy.scheduled_run_lead_hours	6
ANCHORED#1,1787763469-1800106,constant,"role_risk.confirmed_starters	4 items, sha 0a0f53ae"
ANCHORED#1,1787763469-1800106,constant,"role_risk.new_coach_clubs	10 items, sha 3abb2b37"
ANCHORED#1,1787763469-1800106,constant,role_risk.new_coach_gameweeks	6
ANCHORED#1,1787763469-1800106,constant,role_risk.new_coach_penalty	1
ANCHORED#1,1787763469-1800106,constant,role_risk.new_signing_gameweeks	5
ANCHORED#1,1787763469-1800106,constant,role_risk.new_signing_penalty	0.88
ANCHORED#1,1787763469-1800106,constant,weights.band_strength	0
ANCHORED#1,1787763469-1800106,constant,weights.bench_weight	0.1
ANCHORED#1,1787763469-1800106,constant,weights.blank_run_penalty	0.75
ANCHORED#1,1787763469-1800106,constant,weights.blend_minutes_k	5
ANCHORED#1,1787763469-1800106,constant,weights.blend_rate_k	8
ANCHORED#1,1787763469-1800106,constant,weights.bonus_prior_weight	0.5
ANCHORED#1,1787763469-1800106,constant,weights.bonus_weight	1.5
ANCHORED#1,1787763469-1800106,constant,weights.defcon_clean_coupling	0.3
ANCHORED#1,1787763469-1800106,constant,weights.fixture_horizon	5
ANCHORED#1,1787763469-1800106,constant,weights.fixture_weight	0.65
ANCHORED#1,1787763469-1800106,constant,weights.league_shrink_k	8
ANCHORED#1,1787763469-1800106,constant,weights.minutes_half_life	4
ANCHORED#1,1787763469-1800106,constant,weights.minutes_weight	1
ANCHORED#1,1787763469-1800106,constant,weights.minutes_weight_by_position.DEF	1
ANCHORED#1,1787763469-1800106,constant,weights.minutes_weight_by_position.FWD	1
ANCHORED#1,1787763469-1800106,constant,weights.minutes_weight_by_position.GKP	1
ANCHORED#1,1787763469-1800106,constant,weights.minutes_weight_by_position.MID	0.75
ANCHORED#1,1787763469-1800106,constant,weights.prior_half_life	0
ANCHORED#1,1787763469-1800106,constant,weights.rate_half_life	0
ANCHORED#1,1787763469-1800106,constant,weights.rest_gameweeks	2
ANCHORED#1,1787763469-1800106,constant,weights.rest_minutes_factor	0.83
ANCHORED#1,1787763469-1800106,constant,"weights.rest_players	17 items, sha 98db8aaa"
ANCHORED#1,1787763469-1800106,constant,weights.rest_regions	[] (empty)
ANCHORED#1,1787763469-1800106,constant,weights.set_piece_weight	0
ANCHORED#1,1787763469-1800106,constant,weights.tournament_absences[0].matches	6
ANCHORED#1,1787763469-1800106,constant,weights.tournament_absences[0].name	AFCON 2025 — Senegal (winners)
ANCHORED#1,1787763469-1800106,constant,"weights.tournament_absences[0].players	4 items, sha bd8f6665"
ANCHORED#1,1787763469-1800106,constant,weights.tournament_absences[1].matches	6
ANCHORED#1,1787763469-1800106,constant,weights.tournament_absences[1].name	AFCON 2025 — Nigeria (third place)
ANCHORED#1,1787763469-1800106,constant,"weights.tournament_absences[1].players	3 items, sha e65e3ff8"
ANCHORED#1,1787763469-1800106,constant,weights.tournament_absences[2].matches	6
ANCHORED#1,1787763469-1800106,constant,"weights.tournament_absences[2].name	AFCON 2025 — Morocco (hosts, semi-finalists)"
ANCHORED#1,1787763469-1800106,constant,"weights.tournament_absences[2].players	4 items, sha a13bd6b5"
ANCHORED#1,1787763469-1800106,constant,weights.tournament_absences[3].matches	6
ANCHORED#1,1787763469-1800106,constant,weights.tournament_absences[3].name	AFCON 2025 — Egypt (semi-finalists)
ANCHORED#1,1787763469-1800106,constant,"weights.tournament_absences[3].players	1 items, sha b6bd732f"
ANCHORED#1,1787763469-1800106,constant,weights.tournament_absences[4].matches	5
ANCHORED#1,1787763469-1800106,constant,weights.tournament_absences[4].name	AFCON 2025 — Ivory Coast (quarter-finalists)
ANCHORED#1,1787763469-1800106,constant,"weights.tournament_absences[4].players	4 items, sha 9ed65187"
ANCHORED#1,1787763469-1800106,constant,weights.tournament_absences[5].matches	3
ANCHORED#1,1787763469-1800106,constant,weights.tournament_absences[5].name	AFCON 2025 — group and last-16 exits
ANCHORED#1,1787763469-1800106,constant,"weights.tournament_absences[5].players	4 items, sha 52033c1b"
ANCHORED#1,1787763469-1800106,env,FPL_XGC_EXTERNAL_DIR	path:811de8b2c8b1
ANCHORED#1,1787763469-1800106,env,FPL_XGC_FORCE	external
ANCHORED#1,1787763469-1800106,env,FPL_SWEEP_SEASONS	native
ANCHORED#1,1787763469-1800106,watched_digest,a30c10fb2dfb03e4a1a8df22f83b42822cbf0c7ed7109d6022f48a5251c06c28
ANCHORED#1,1787763469-1800106,watched_path,config.json	cd2a6f289eafd7b9ff596d3b69f76b958bbb942bfe160bc41ae651f6c2fef969
ANCHORED#1,1787763469-1800106,watched_path,internal/analysis	ea72afc2de81fc274bc1c7c7ec622d5c04a9e47fc94fe485add1c633573043a5
ANCHORED#1,1787763469-1800106,watched_path,internal/backtest	305ac3ff784834e6d2b26321142524186fbd80a6e3432233c52493a2cb82f44f
ANCHORED#1,1787763469-1800106,watched_path,internal/config	39767581493f3ce2c94c535ddeaa4d76e9f68984ef7caa94a6a9a8dcd01703f4
