sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,decision_weeks,consulted_weeks,weighed_weeks,banked_weeks,free_at_decision,band_ready_weeks,band_moves,band_run_moves,band_worse_moves,band_exposure,ftv_weeks,ftv_priced_weeks,ftv_gate_calls,ftv_flips,ftv_mean_charge,ftv_mean_load,wc_trig_offered,wc_trig_weeks,wc_trig_weighed,wc_trig_gw,wc_trig_value,wc_trig_bar,bb_trig_offered,bb_trig_weeks,bb_trig_weighed,bb_trig_gw,bb_trig_value,bb_trig_bar,fh_trig_offered,fh_trig_weeks,fh_trig_weighed,fh_trig_gw,fh_trig_value,fh_trig_bar,prep_weeks,prep_credit_weeks,prep_bench_sum,prep_captain_sum,dose_act_doubles,dose_act_blanks,dose_late_doubles,dose_late_blanks,bench_boost_gw,bench_boost_pts,triple_captain_gw,triple_captain_pts,bench_boost_oracle_gw,bench_boost_oracle_pts,bench_boost_median_pts,bench_boost_threshold_pts,bench_boost_bar_pts,triple_captain_oracle_gw,triple_captain_oracle_pts,triple_captain_median_pts,triple_captain_threshold_pts,triple_captain_bar_pts,hold_xpoints,hold_xpoints_per_gw,policy_xpoints,policy_xpoints_per_gw,setting,min_expected_minutes,squad_hash,oracle,oracle_kind
FREEVALUE#1,1786991554-2616786,free_value=2.0 (ships),0,true,2024-25,2023-24,6,33,5,false,1958,1762,32,3,59.333333333333336,53.39393939393939,,,,,,,1659,50.27272727272727,1503,45.54545454545455,32,0,,,1.90625,32,32,15,4,14,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,0,0,0,0,,,,,,,,,,,1774.8051976947927,53.781975687720994,1989.1341348537692,60.27679196526573,2,55,5f44285da178,-,none
FREEVALUE#1,1786991554-2616786,free_value=2.0 (ships),0,true,2025-26,2024-25,6,33,5,false,1845,1742,33,3,55.90909090909091,52.78787878787879,,,,,,,1660,50.303030303030305,1519,46.03030303030303,32,0,,,2.25,32,33,11,7,1,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,0,0,0,0,,,,,,,,,,,1683.786208877141,51.023824511428515,1809.920164015288,54.84606557622085,2,55,0dc2d2b17e58,-,none
FREEVALUE#1,1786991554-2616786,free_value=2.0 (ships),0,true,2020-21,2019-20,11,28,5,false,1609,1389,29,3,57.464285714285715,49.607142857142854,,,,,,,1387,49.535714285714285,1212,43.285714285714285,27,0,,,1.4444444444444444,27,29,7,12,-9,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,43,38,43,38,0,0,0,0,,,,,,,,,,,1484.3014469042141,53.01076596086479,1663.8457906844328,59.42306395301546,2,55,dac65f49e6c3,-,none
FREEVALUE#1,1786991554-2616786,free_value=2.0 (ships),0,true,2021-22,2020-21,11,28,5,false,1615,1604,35,8,57.67857142857143,57.285714285714285,,,,,,,1632,58.285714285714285,1444,51.57142857142857,27,0,,,1.2222222222222223,27,35,13,7,8,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,61,61,61,59,0,0,0,0,,,,,,,,,,,1602.0877101926003,57.217418221164294,1666.9937502400467,59.53549108000167,2,55,b9a408253035,-,none
FREEVALUE#1,1786991554-2616786,free_value=2.0 (ships),0,true,2022-23,2021-22,11,28,5,false,1577,1548,31,4,56.32142857142857,55.285714285714285,,,,,,,1450,51.785714285714285,1364,48.714285714285715,27,0,,,1.8888888888888888,27,31,11,6,7,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,42,16,42,14,0,0,0,0,,,,,,,,,,,1484.6570035466896,53.02346441238177,1601.210335058528,57.18608339494743,2,55,f82a462d3eb2,-,none
FREEVALUE#1,1786991554-2616786,free_value=2.0 (ships),0,true,2023-24,2022-23,11,28,5,false,1680,1424,28,1,60,50.857142857142854,,,,,,,1415,50.535714285714285,1257,44.892857142857146,27,0,,,1.5555555555555556,27,28,10,11,2,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,21,21,21,21,0,0,0,0,,,,,,,,,,,1412.0616730355432,50.430774036983685,1744.394533496883,62.29980476774582,2,55,025d70cb5565,-,none
FREEVALUE#1,1786991554-2616786,free_value=2.0 (ships),0,true,2024-25,2023-24,11,28,5,false,1796,1704,26,2,64.14285714285714,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,27,0,,,1.8888888888888888,27,26,16,6,19,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,8,0,0,0,0,,,,,,,,,,,1656.4013083792024,59.15718958497151,1743.5594955167742,62.26998198274193,2,55,d7639030dcde,-,none
FREEVALUE#1,1786991554-2616786,free_value=2.0 (ships),0,true,2025-26,2024-25,11,28,5,false,1551,1489,25,1,55.392857142857146,53.17857142857143,,,,,,,1461,52.17857142857143,1304,46.57142857142857,27,0,,,2.5185185185185186,27,25,12,6,6,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,0,0,0,0,,,,,,,,,,,1489.4444416753352,53.19444434554769,1563.4866003406219,55.83880715502221,2,55,b5c18c2f39b5,-,none
FREEVALUE#1,1786991554-2616786,free_value=2.0 (ships),0,true,2020-21,2019-20,16,23,5,false,1353,1189,25,3,58.82608695652174,51.69565217391305,,,,,,,1155,50.21739130434783,1042,45.30434782608695,22,0,,,1.6818181818181819,22,25,8,14,-12,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,43,34,32,23,0,0,0,0,,,,,,,,,,,1229.9728241965981,53.47707931289557,1383.8286767621748,60.16646420705108,2,55,38103e5146cf,-,none
FREEVALUE#1,1786991554-2616786,free_value=2.0 (ships),0,true,2021-22,2020-21,16,23,5,false,1331,1260,28,5,57.869565217391305,54.78260869565217,,,,,,,1278,55.56521739130435,1153,50.130434782608695,22,0,,,1.0454545454545454,22,28,11,7,4,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,61,57,61,27,0,0,0,0,,,,,,,,,,,1299.404660675238,56.495854811966865,1395.862184481245,60.68966019483674,2,55,88076620b267,-,none
FREEVALUE#1,1786991554-2616786,free_value=2.0 (ships),0,true,2022-23,2021-22,16,23,5,false,1364,1106,25,3,59.30434782608695,48.08695652173913,,,,,,,1045,45.43478260869565,938,40.78260869565217,22,0,,,1.3181818181818181,22,25,10,6,8,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,42,14,36,14,0,0,0,0,,,,,,,,,,,1120.5017860161925,48.71746895722576,1384.227109381085,60.183787364395,2,55,f8a4e38b18ca,-,none
FREEVALUE#1,1786991554-2616786,free_value=2.0 (ships),0,true,2023-24,2022-23,16,23,5,false,1436,1077,25,3,62.43478260869565,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,22,0,,,1.4545454545454546,22,25,9,6,7,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,21,21,21,17,0,0,0,0,,,,,,,,,,,1097.4323663170342,47.71445070943627,1460.057899071733,63.480778220510125,2,55,36f167db5055,-,none
FREEVALUE#1,1786991554-2616786,free_value=2.0 (ships),0,true,2024-25,2023-24,16,23,5,false,1407,1336,22,2,61.17391304347826,58.08695652173913,,,,,,,1336,58.08695652173913,1143,49.69565217391305,22,0,,,1.8181818181818181,22,22,11,6,12,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,8,10,8,0,0,0,0,,,,,,,,,,,1341.1098827586973,58.30912533733466,1407.9519358103028,61.215301556969685,2,55,35d18512b286,-,none
FREEVALUE#1,1786991554-2616786,free_value=2.0 (ships),0,true,2025-26,2024-25,16,23,5,false,1341,1288,23,3,58.30434782608695,56,,,,,,,1289,56.04347826086956,1127,49,22,0,,,1.9090909090909092,22,23,6,6,-2,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,0,0,0,0,,,,,,,,,,,1210.7845477335868,52.642806423199424,1266.091066249738,55.04743766303209,2,55,334a04b1176a,-,none
FREEVALUE#1,1786991554-2616786,free_value=2.0 (ships),0,true,2020-21,2019-20,21,18,5,false,1032,942,20,3,57.333333333333336,52.333333333333336,,,,,,,963,53.5,845,46.94444444444444,17,0,,,1.0588235294117647,17,20,6,5,0,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,32,23,26,23,0,0,0,0,,,,,,,,,,,965.0577004029183,53.614316689051016,1059.9818712453077,58.88788173585043,2,55,3828563d2a28,-,none
FREEVALUE#1,1786991554-2616786,free_value=2.0 (ships),0,true,2021-22,2020-21,21,18,5,false,1074,944,22,4,59.666666666666664,52.44444444444444,,,,,,,962,53.44444444444444,855,47.5,17,0,,,1.0588235294117647,17,22,11,6,6,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,59,25,51,19,0,0,0,0,,,,,,,,,,,1001.6196502423109,55.64553612457283,1100.801903054479,61.15566128080439,2,55,2614de13199f,-,none
FREEVALUE#1,1786991554-2616786,free_value=2.0 (ships),0,true,2022-23,2021-22,21,18,5,false,1161,1181,17,0,64.5,65.61111111111111,,,,,,,1171,65.05555555555556,1032,57.333333333333336,17,0,,,1.411764705882353,17,17,8,1,9,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,36,14,28,10,0,0,0,0,,,,,,,,,,,1158.6929566977274,64.37183092765152,1150.5127460536116,63.917374780756205,2,55,31d9909a9a64,-,none
FREEVALUE#1,1786991554-2616786,free_value=2.0 (ships),0,true,2023-24,2022-23,21,18,5,false,1179,909,18,1,65.5,50.5,,,,,,,905,50.27777777777778,796,44.22222222222222,17,0,,,1.411764705882353,17,18,8,3,11,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,21,17,17,17,0,0,0,0,,,,,,,,,,,983.9104970154252,54.661694278634734,1162.1936578713633,64.56631432618684,2,55,5879fc9506cd,-,none
FREEVALUE#1,1786991554-2616786,free_value=2.0 (ships),0,true,2024-25,2023-24,21,18,5,false,1081,1047,15,1,60.05555555555556,58.166666666666664,,,,,,,1047,58.166666666666664,912,50.666666666666664,17,0,,,1.8823529411764706,17,15,7,2,3,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,8,6,8,0,0,0,0,,,,,,,,,,,1083.1214825517532,60.17341569731962,1089.8314755081706,60.54619308378725,2,55,0f4f24f82c7f,-,none
FREEVALUE#1,1786991554-2616786,free_value=2.0 (ships),0,true,2025-26,2024-25,21,18,5,false,1038,950,18,2,57.666666666666664,52.77777777777778,,,,,,,927,51.5,841,46.72222222222222,17,0,,,2.411764705882353,17,18,8,5,5,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,0,0,0,0,,,,,,,,,,,939.2500791521638,52.180559952897994,1007.0571536677978,55.94761964821099,2,55,0f8336277f6d,-,none
FREEVALUE#1,1786991554-2616786,free_value=2.0 (ships),0,true,2020-21,2019-20,26,13,5,false,673,638,14,2,51.76923076923077,49.07692307692308,,,,,,,646,49.69230769230769,579,44.53846153846154,12,0,,,1.25,12,14,7,7,-1,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,12,23,10,11,0,0,0,0,,,,,,,,,,,670.4208553775125,51.57083502903942,736.2299798230067,56.633075371000515,2,55,d47cf2db42a3,-,none
FREEVALUE#1,1786991554-2616786,free_value=2.0 (ships),0,true,2021-22,2020-21,26,13,5,false,765,636,13,1,58.84615384615385,48.92307692307692,,,,,,,634,48.76923076923077,578,44.46153846153846,12,0,,,1.25,12,13,5,0,8,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,43,19,28,4,0,0,0,0,,,,,,,,,,,683.4259804919013,52.571229268607794,832.5018192374898,64.03860147980691,2,55,1283622164da,-,none
FREEVALUE#1,1786991554-2616786,free_value=2.0 (ships),0,true,2022-23,2021-22,26,13,5,false,826,812,12,2,63.53846153846154,62.46153846153846,,,,,,,808,62.15384615384615,696,53.53846153846154,12,0,,,1.5833333333333333,12,12,5,2,3,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,28,10,12,4,0,0,0,0,,,,,,,,,,,799.3800118635701,61.49077014335155,875.366312463554,67.33587018950415,2,55,485d7e3d0d70,-,none
FREEVALUE#1,1786991554-2616786,free_value=2.0 (ships),0,true,2023-24,2022-23,26,13,5,false,818,620,13,1,62.92307692307692,47.69230769230769,,,,,,,621,47.76923076923077,550,42.30769230769231,12,0,,,1.3333333333333333,12,13,4,2,3,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,17,13,15,1,0,0,0,0,,,,,,,,,,,639.9664124973258,49.228185576717365,784.8133532618486,60.37025794321913,2,55,72c93b86408c,-,none
FREEVALUE#1,1786991554-2616786,free_value=2.0 (ships),0,true,2024-25,2023-24,26,13,5,false,732,710,9,0,56.30769230769231,54.61538461538461,,,,,,,710,54.61538461538461,637,49,12,0,,,2.5,12,9,5,2,3,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,6,8,6,4,0,0,0,0,,,,,,,,,,,765.6749971066165,58.89807670050896,766.3847098439727,58.9526699879979,2,55,ab53d0f632bd,-,none
FREEVALUE#1,1786991554-2616786,free_value=2.0 (ships),0,true,2025-26,2024-25,26,13,5,false,789,761,9,0,60.69230769230769,58.53846153846154,,,,,,,762,58.61538461538461,660,50.76923076923077,12,0,,,1.8333333333333333,12,9,2,3,-6,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,8,10,8,10,0,0,0,0,,,,,,,,,,,708.4052335728627,54.492710274835595,733.2601579824064,56.40462753710819,2,55,e2397dc452c0,-,none
FREEVALUE#1,1786991554-2616786,free_value=1.0,1,false,2020-21,2019-20,1,38,5,false,2199,1711,44,7,57.86842105263158,45.026315789473685,,,,,,,1711,45.026315789473685,1471,38.71052631578947,37,0,,,1.2162162162162162,33,39,13,16,-8,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,43,40,43,40,0,0,0,0,,,,,,,,,,,1726.4583824322613,45.43311532716477,2204.7538300267274,58.019837632282304,1,55,2aadee614ec1,-,none
FREEVALUE#1,1786991554-2616786,free_value=1.0,1,false,2021-22,2020-21,1,38,5,false,2209,1942,43,5,58.13157894736842,51.10526315789474,,,,,,,1987,52.28947368421053,1692,44.526315789473685,37,0,,,1.1891891891891893,33,38,16,10,7,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,61,61,61,61,0,0,0,0,,,,,,,,,,,1931.8732187563267,50.83876891464018,2279.3023873661236,59.98164177279273,1,55,2ee4dc9e44a7,-,none
FREEVALUE#1,1786991554-2616786,free_value=1.0,1,false,2022-23,2021-22,1,38,5,false,2155,1842,42,5,56.71052631578947,48.473684210526315,,,,,,,1845,48.55263157894737,1582,41.63157894736842,37,0,,,1.2702702702702702,33,38,11,15,-7,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,42,22,42,22,0,0,0,0,,,,,,,,,,,1851.9591496843016,48.73576709695531,2121.0225485638125,55.81638285694243,1,55,fe5b3efc1102,-,none
FREEVALUE#1,1786991554-2616786,free_value=1.0,1,false,2023-24,2022-23,1,38,5,false,2316,1809,40,2,60.94736842105263,47.60526315789474,,,,,,,1780,46.8421052631579,1569,41.28947368421053,37,0,,,1.2432432432432432,33,34,12,6,8,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,23,23,23,21,0,0,0,0,,,,,,,,,,,1848.0006352101223,48.63159566342427,2360.055918244166,62.10673469063595,1,55,7df5f95f1759,-,none
FREEVALUE#1,1786991554-2616786,free_value=1.0,1,false,2024-25,2023-24,1,38,5,false,2362,1847,40,3,62.1578947368421,48.60526315789474,,,,,,,1825,48.026315789473685,1643,43.23684210526316,37,0,,,1.2972972972972974,33,36,17,9,13,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,0,0,0,0,,,,,,,,,,,1917.9934896667921,50.47351288596821,2334.457131740508,61.4330824142239,1,55,5062709cbae7,-,none
FREEVALUE#1,1786991554-2616786,free_value=1.0,1,false,2025-26,2024-25,1,38,5,false,2159,1514,40,4,56.81578947368421,39.8421052631579,,,,,,,1529,40.23684210526316,1375,36.18421052631579,37,0,,,1.2162162162162162,33,35,10,11,1,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,0,0,0,0,,,,,,,,,,,1575.5209560031244,41.46107778955591,2072.6332005984414,54.54297896311688,1,55,cdb305de770a,-,none
FREEVALUE#1,1786991554-2616786,free_value=1.0,1,false,2020-21,2019-20,6,33,5,false,1831,1634,42,10,55.484848484848484,49.515151515151516,,,,,,,1633,49.484848484848484,1447,43.84848484848485,32,0,,,1.125,32,42,11,17,-12,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,43,40,43,40,0,0,0,0,,,,,,,,,,,1723.6416745105214,52.231565894258225,1897.9458165265635,57.51350959171405,1,55,347628e26f13,-,none
FREEVALUE#1,1786991554-2616786,free_value=1.0,1,false,2021-22,2020-21,6,33,5,false,1909,1513,38,5,57.84848484848485,45.84848484848485,,,,,,,1536,46.54545454545455,1291,39.121212121212125,32,0,,,1.125,32,38,16,8,10,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,61,61,61,61,0,0,0,0,,,,,,,,,,,1628.429639039166,49.346352698156544,2002.800711588653,60.69093065420161,1,55,eb89dd66c059,-,none
FREEVALUE#1,1786991554-2616786,free_value=1.0,1,false,2022-23,2021-22,6,33,5,false,1876,1563,41,8,56.84848484848485,47.36363636363637,,,,,,,1512,45.81818181818182,1384,41.93939393939394,32,0,,,1.25,32,41,17,14,2,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,42,22,42,16,0,0,0,0,,,,,,,,,,,1558.52870829949,47.22814267574212,1853.4105844453004,56.16395710440304,1,55,1319d3d56d73,-,none
FREEVALUE#1,1786991554-2616786,free_value=1.0,1,false,2023-24,2022-23,6,33,5,false,2084,1662,35,2,63.15151515151515,50.36363636363637,,,,,,,1635,49.54545454545455,1417,42.93939393939394,32,0,,,1.625,32,35,11,10,6,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,23,21,21,21,0,0,0,0,,,,,,,,,,,1658.4344757989352,50.25559017572531,2069.639388925835,62.7163451189647,1,55,e4d98525659c,-,none
FREEVALUE#1,1786991554-2616786,free_value=1.0,1,false,2024-25,2023-24,6,33,5,false,1977,1762,35,4,59.90909090909091,53.39393939393939,,,,,,,1659,50.27272727272727,1503,45.54545454545455,32,0,,,1.65625,32,35,16,11,1,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,0,0,0,0,,,,,,,,,,,1774.8051976947927,53.781975687720994,1969.4818558236725,59.6812683582931,1,55,5f44285da178,-,none
FREEVALUE#1,1786991554-2616786,free_value=1.0,1,false,2025-26,2024-25,6,33,5,false,1883,1742,34,2,57.06060606060606,52.78787878787879,,,,,,,1660,50.303030303030305,1519,46.03030303030303,32,0,,,2.28125,32,34,11,9,0,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,0,0,0,0,,,,,,,,,,,1683.786208877141,51.023824511428515,1813.8492022574194,54.96512734113392,1,55,0dc2d2b17e58,-,none
FREEVALUE#1,1786991554-2616786,free_value=1.0,1,false,2020-21,2019-20,11,28,5,false,1606,1389,30,3,57.357142857142854,49.607142857142854,,,,,,,1387,49.535714285714285,1212,43.285714285714285,27,0,,,1.4074074074074074,27,30,7,12,-9,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,43,38,43,38,0,0,0,0,,,,,,,,,,,1484.3014469042141,53.01076596086479,1658.9562188182192,59.24843638636497,1,55,dac65f49e6c3,-,none
FREEVALUE#1,1786991554-2616786,free_value=1.0,1,false,2021-22,2020-21,11,28,5,false,1616,1604,36,8,57.714285714285715,57.285714285714285,,,,,,,1632,58.285714285714285,1444,51.57142857142857,27,0,,,1.1851851851851851,27,36,14,7,9,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,61,61,61,59,0,0,0,0,,,,,,,,,,,1602.0877101926003,57.217418221164294,1668.5684508257937,59.59173038663549,1,55,b9a408253035,-,none
FREEVALUE#1,1786991554-2616786,free_value=1.0,1,false,2022-23,2021-22,11,28,5,false,1575,1548,32,4,56.25,55.285714285714285,,,,,,,1450,51.785714285714285,1364,48.714285714285715,27,0,,,1.6666666666666667,27,32,13,8,7,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,42,16,42,14,0,0,0,0,,,,,,,,,,,1484.6570035466896,53.02346441238177,1590.5255993713722,56.80448569183472,1,55,f82a462d3eb2,-,none
