sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,bench_boost_gw,bench_boost_pts,triple_captain_gw,triple_captain_pts,oracle,oracle_kind
BLEND#1,1786708411-807087,BlendRateK=8 (ships),0,true,2021-22,2020-21,11,28,5,false,1521,1604,32,6,54.32142857142857,57.285714285714285,,,,,,,1632,58.285714285714285,1444,51.57142857142857,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=8 (ships),0,true,2022-23,2021-22,11,28,5,false,1554,1548,30,4,55.5,55.285714285714285,,,,,,,1450,51.785714285714285,1364,48.714285714285715,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=8 (ships),0,true,2023-24,2022-23,11,28,5,false,1710,1424,27,1,61.07142857142857,50.857142857142854,,,,,,,1415,50.535714285714285,1257,44.892857142857146,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=8 (ships),0,true,2024-25,2023-24,11,28,5,false,1776,1704,26,1,63.42857142857143,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=8 (ships),0,true,2025-26,2024-25,11,28,5,false,1525,1489,24,0,54.464285714285715,53.17857142857143,,,,,,,1461,52.17857142857143,1304,46.57142857142857,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=8 (ships),0,true,2020-21,2019-20,16,23,5,false,1319,1189,23,2,57.34782608695652,51.69565217391305,,,,,,,1155,50.21739130434783,1042,45.30434782608695,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=8 (ships),0,true,2021-22,2020-21,16,23,5,false,1324,1260,24,3,57.56521739130435,54.78260869565217,,,,,,,1278,55.56521739130435,1153,50.130434782608695,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=8 (ships),0,true,2022-23,2021-22,16,23,5,false,1352,1106,23,2,58.78260869565217,48.08695652173913,,,,,,,1045,45.43478260869565,938,40.78260869565217,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=8 (ships),0,true,2023-24,2022-23,16,23,5,false,1450,1077,22,1,63.04347826086956,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=8 (ships),0,true,2024-25,2023-24,16,23,5,false,1401,1336,23,2,60.91304347826087,58.08695652173913,,,,,,,1336,58.08695652173913,1143,49.69565217391305,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=8 (ships),0,true,2025-26,2024-25,16,23,5,false,1339,1288,23,3,58.21739130434783,56,,,,,,,1289,56.04347826086956,1127,49,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=8 (ships),0,true,2020-21,2019-20,21,18,5,false,1021,942,17,2,56.72222222222222,52.333333333333336,,,,,,,963,53.5,845,46.94444444444444,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=8 (ships),0,true,2021-22,2020-21,21,18,5,false,1002,944,19,2,55.666666666666664,52.44444444444444,,,,,,,962,53.44444444444444,855,47.5,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=8 (ships),0,true,2022-23,2021-22,21,18,5,false,1164,1181,14,0,64.66666666666667,65.61111111111111,,,,,,,1171,65.05555555555556,1032,57.333333333333336,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=8 (ships),0,true,2023-24,2022-23,21,18,5,false,1199,909,17,1,66.61111111111111,50.5,,,,,,,905,50.27777777777778,796,44.22222222222222,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=8 (ships),0,true,2024-25,2023-24,21,18,5,false,1081,1047,15,1,60.05555555555556,58.166666666666664,,,,,,,1047,58.166666666666664,912,50.666666666666664,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=8 (ships),0,true,2025-26,2024-25,21,18,5,false,1049,950,15,1,58.27777777777778,52.77777777777778,,,,,,,927,51.5,841,46.72222222222222,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=8 (ships),0,true,2020-21,2019-20,26,13,5,false,682,638,11,0,52.46153846153846,49.07692307692308,,,,,,,646,49.69230769230769,579,44.53846153846154,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=8 (ships),0,true,2021-22,2020-21,26,13,5,false,733,636,15,4,56.38461538461539,48.92307692307692,,,,,,,634,48.76923076923077,578,44.46153846153846,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=8 (ships),0,true,2022-23,2021-22,26,13,5,false,887,812,11,0,68.23076923076923,62.46153846153846,,,,,,,808,62.15384615384615,696,53.53846153846154,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=8 (ships),0,true,2023-24,2022-23,26,13,5,false,816,620,11,0,62.76923076923077,47.69230769230769,,,,,,,621,47.76923076923077,550,42.30769230769231,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=8 (ships),0,true,2024-25,2023-24,26,13,5,false,732,710,9,0,56.30769230769231,54.61538461538461,,,,,,,710,54.61538461538461,637,49,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=8 (ships),0,true,2025-26,2024-25,26,13,5,false,750,761,9,0,57.69230769230769,58.53846153846154,,,,,,,762,58.61538461538461,660,50.76923076923077,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2020-21,2019-20,1,38,5,false,2122,1710,39,3,55.8421052631579,45,,,,,,,1711,45.026315789473685,1471,38.71052631578947,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2021-22,2020-21,1,38,5,false,2148,1942,43,7,56.526315789473685,51.10526315789474,,,,,,,1987,52.28947368421053,1692,44.526315789473685,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2022-23,2021-22,1,38,5,false,1967,1842,39,3,51.76315789473684,48.473684210526315,,,,,,,1845,48.55263157894737,1582,41.63157894736842,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2023-24,2022-23,1,38,5,false,2367,1809,36,1,62.28947368421053,47.60526315789474,,,,,,,1780,46.8421052631579,1569,41.28947368421053,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2024-25,2023-24,1,38,5,false,2423,1847,37,1,63.76315789473684,48.60526315789474,,,,,,,1825,48.026315789473685,1643,43.23684210526316,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2025-26,2024-25,1,38,5,false,2086,1523,34,1,54.89473684210526,40.078947368421055,,,,,,,1529,40.23684210526316,1375,36.18421052631579,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2020-21,2019-20,6,33,5,false,1902,1573,32,2,57.63636363636363,47.666666666666664,,,,,,,1583,47.96969696969697,1391,42.15151515151515,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2021-22,2020-21,6,33,5,false,1787,1513,39,8,54.15151515151515,45.84848484848485,,,,,,,1536,46.54545454545455,1291,39.121212121212125,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2022-23,2021-22,6,33,5,false,1754,1552,35,5,53.15151515151515,47.03030303030303,,,,,,,1512,45.81818181818182,1384,41.93939393939394,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2023-24,2022-23,6,33,5,false,2012,1657,32,1,60.96969696969697,50.21212121212121,,,,,,,1635,49.54545454545455,1417,42.93939393939394,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2024-25,2023-24,6,33,5,false,2020,1765,33,3,61.21212121212121,53.484848484848484,,,,,,,1662,50.36363636363637,1506,45.63636363636363,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2025-26,2024-25,6,33,5,false,1829,1697,30,3,55.42424242424242,51.42424242424242,,,,,,,1637,49.60606060606061,1492,45.21212121212121,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2020-21,2019-20,11,28,5,false,1574,1397,26,0,56.214285714285715,49.892857142857146,,,,,,,1392,49.714285714285715,1228,43.857142857142854,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2021-22,2020-21,11,28,5,false,1497,1513,36,10,53.464285714285715,54.035714285714285,,,,,,,1515,54.107142857142854,1332,47.57142857142857,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2022-23,2021-22,11,28,5,false,1616,1500,25,0,57.714285714285715,53.57142857142857,,,,,,,1417,50.607142857142854,1331,47.535714285714285,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2023-24,2022-23,11,28,5,false,1693,1387,27,1,60.464285714285715,49.535714285714285,,,,,,,1389,49.607142857142854,1231,43.964285714285715,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2024-25,2023-24,11,28,5,false,1820,1704,26,2,65,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2025-26,2024-25,11,28,5,false,1421,1238,25,1,50.75,44.214285714285715,,,,,,,1201,42.892857142857146,1078,38.5,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2020-21,2019-20,16,23,5,false,1252,1214,22,1,54.43478260869565,52.78260869565217,,,,,,,1180,51.30434782608695,1067,46.391304347826086,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2021-22,2020-21,16,23,5,false,1228,1289,26,5,53.391304347826086,56.04347826086956,,,,,,,1294,56.26086956521739,1169,50.82608695652174,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2022-23,2021-22,16,23,5,false,1360,1097,20,0,59.130434782608695,47.69565217391305,,,,,,,1051,45.69565217391305,944,41.04347826086956,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2023-24,2022-23,16,23,5,false,1462,1084,22,1,63.56521739130435,47.130434782608695,,,,,,,1084,47.130434782608695,933,40.56521739130435,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2024-25,2023-24,16,23,5,false,1426,1347,22,1,62,58.56521739130435,,,,,,,1347,58.56521739130435,1154,50.17391304347826,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2025-26,2024-25,16,23,5,false,1330,1265,19,0,57.82608695652174,55,,,,,,,1266,55.04347826086956,1104,48,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2020-21,2019-20,21,18,5,false,995,930,16,1,55.27777777777778,51.666666666666664,,,,,,,963,53.5,845,46.94444444444444,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2021-22,2020-21,21,18,5,false,1135,953,20,4,63.05555555555556,52.94444444444444,,,,,,,971,53.94444444444444,864,48,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2022-23,2021-22,21,18,5,false,1114,1188,13,0,61.888888888888886,66,,,,,,,1182,65.66666666666667,1043,57.94444444444444,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2023-24,2022-23,21,18,5,false,1197,904,17,1,66.5,50.22222222222222,,,,,,,900,50,791,43.94444444444444,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2024-25,2023-24,21,18,5,false,1061,996,15,1,58.94444444444444,55.333333333333336,,,,,,,996,55.333333333333336,861,47.833333333333336,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2025-26,2024-25,21,18,5,false,1001,920,17,2,55.611111111111114,51.111111111111114,,,,,,,894,49.666666666666664,808,44.888888888888886,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2020-21,2019-20,26,13,5,false,680,669,10,0,52.30769230769231,51.46153846153846,,,,,,,672,51.69230769230769,605,46.53846153846154,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2021-22,2020-21,26,13,5,false,756,635,13,2,58.15384615384615,48.84615384615385,,,,,,,633,48.69230769230769,577,44.38461538461539,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2022-23,2021-22,26,13,5,false,789,793,12,0,60.69230769230769,61,,,,,,,793,61,681,52.38461538461539,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2023-24,2022-23,26,13,5,false,832,741,11,0,64,57,,,,,,,744,57.23076923076923,673,51.76923076923077,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2024-25,2023-24,26,13,5,false,732,710,9,0,56.30769230769231,54.61538461538461,,,,,,,710,54.61538461538461,637,49,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=12,1,false,2025-26,2024-25,26,13,5,false,765,761,8,0,58.84615384615385,58.53846153846154,,,,,,,762,58.61538461538461,660,50.76923076923077,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2020-21,2019-20,1,38,5,false,1997,1710,40,6,52.55263157894737,45,,,,,,,1711,45.026315789473685,1471,38.71052631578947,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2021-22,2020-21,1,38,5,false,2195,1945,44,8,57.76315789473684,51.18421052631579,,,,,,,1987,52.28947368421053,1692,44.526315789473685,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2022-23,2021-22,1,38,5,false,2034,1842,36,1,53.526315789473685,48.473684210526315,,,,,,,1845,48.55263157894737,1582,41.63157894736842,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2023-24,2022-23,1,38,5,false,2286,1809,38,2,60.1578947368421,47.60526315789474,,,,,,,1780,46.8421052631579,1569,41.28947368421053,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2024-25,2023-24,1,38,5,false,2439,1857,38,3,64.1842105263158,48.86842105263158,,,,,,,1825,48.026315789473685,1643,43.23684210526316,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2025-26,2024-25,1,38,5,false,2049,1523,37,3,53.921052631578945,40.078947368421055,,,,,,,1529,40.23684210526316,1375,36.18421052631579,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2020-21,2019-20,6,33,5,false,1801,1494,35,4,54.57575757575758,45.27272727272727,,,,,,,1504,45.57575757575758,1312,39.75757575757576,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2021-22,2020-21,6,33,5,false,1838,1513,39,8,55.696969696969695,45.84848484848485,,,,,,,1536,46.54545454545455,1291,39.121212121212125,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2022-23,2021-22,6,33,5,false,1698,1552,35,3,51.45454545454545,47.03030303030303,,,,,,,1512,45.81818181818182,1384,41.93939393939394,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2023-24,2022-23,6,33,5,false,1968,1668,34,3,59.63636363636363,50.54545454545455,,,,,,,1654,50.121212121212125,1436,43.515151515151516,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2024-25,2023-24,6,33,5,false,1897,1910,33,2,57.484848484848484,57.878787878787875,,,,,,,1807,54.75757575757576,1651,50.03030303030303,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2025-26,2024-25,6,33,5,false,1867,1820,30,0,56.57575757575758,55.15151515151515,,,,,,,1760,53.333333333333336,1607,48.696969696969695,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2020-21,2019-20,11,28,5,false,1581,1446,25,0,56.464285714285715,51.642857142857146,,,,,,,1441,51.464285714285715,1277,45.607142857142854,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2021-22,2020-21,11,28,5,false,1547,1495,35,9,55.25,53.392857142857146,,,,,,,1504,53.714285714285715,1321,47.17857142857143,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2022-23,2021-22,11,28,5,false,1583,1542,25,2,56.535714285714285,55.07142857142857,,,,,,,1459,52.107142857142854,1373,49.035714285714285,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2023-24,2022-23,11,28,5,false,1652,1389,28,2,59,49.607142857142854,,,,,,,1391,49.67857142857143,1233,44.035714285714285,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2024-25,2023-24,11,28,5,false,1853,1704,25,1,66.17857142857143,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2025-26,2024-25,11,28,5,false,1479,1248,26,1,52.82142857142857,44.57142857142857,,,,,,,1217,43.464285714285715,1094,39.07142857142857,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2020-21,2019-20,16,23,5,false,1329,1214,23,2,57.78260869565217,52.78260869565217,,,,,,,1180,51.30434782608695,1067,46.391304347826086,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2021-22,2020-21,16,23,5,false,1260,1191,27,5,54.78260869565217,51.78260869565217,,,,,,,1206,52.43478260869565,1081,47,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2022-23,2021-22,16,23,5,false,1311,1277,21,2,57,55.52173913043478,,,,,,,1231,53.52173913043478,1124,48.869565217391305,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2023-24,2022-23,16,23,5,false,1405,1084,23,2,61.08695652173913,47.130434782608695,,,,,,,1084,47.130434782608695,933,40.56521739130435,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2024-25,2023-24,16,23,5,false,1401,1335,17,1,60.91304347826087,58.04347826086956,,,,,,,1335,58.04347826086956,1142,49.65217391304348,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2025-26,2024-25,16,23,5,false,1347,1273,22,1,58.56521739130435,55.34782608695652,,,,,,,1266,55.04347826086956,1104,48,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2020-21,2019-20,21,18,5,false,1017,933,15,0,56.5,51.833333333333336,,,,,,,963,53.5,845,46.94444444444444,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2021-22,2020-21,21,18,5,false,1048,944,18,3,58.22222222222222,52.44444444444444,,,,,,,962,53.44444444444444,855,47.5,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2022-23,2021-22,21,18,5,false,1160,1150,13,0,64.44444444444444,63.888888888888886,,,,,,,1144,63.55555555555556,1005,55.833333333333336,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2023-24,2022-23,21,18,5,false,1188,939,17,1,66,52.166666666666664,,,,,,,935,51.94444444444444,826,45.888888888888886,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2024-25,2023-24,21,18,5,false,1122,996,13,0,62.333333333333336,55.333333333333336,,,,,,,996,55.333333333333336,861,47.833333333333336,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2025-26,2024-25,21,18,5,false,994,955,16,0,55.22222222222222,53.05555555555556,,,,,,,922,51.22222222222222,837,46.5,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2020-21,2019-20,26,13,5,false,669,672,10,0,51.46153846153846,51.69230769230769,,,,,,,672,51.69230769230769,605,46.53846153846154,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2021-22,2020-21,26,13,5,false,843,761,13,2,64.84615384615384,58.53846153846154,,,,,,,741,57,648,49.84615384615385,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2022-23,2021-22,26,13,5,false,817,783,11,0,62.84615384615385,60.23076923076923,,,,,,,783,60.23076923076923,671,51.61538461538461,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2023-24,2022-23,26,13,5,false,832,744,11,0,64,57.23076923076923,,,,,,,748,57.53846153846154,677,52.07692307692308,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2024-25,2023-24,26,13,5,false,732,710,9,0,56.30769230769231,54.61538461538461,,,,,,,710,54.61538461538461,637,49,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=16,2,false,2025-26,2024-25,26,13,5,false,777,740,10,1,59.76923076923077,56.92307692307692,,,,,,,733,56.38461538461539,631,48.53846153846154,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2020-21,2019-20,1,38,5,false,2029,1710,38,2,53.39473684210526,45,,,,,,,1711,45.026315789473685,1471,38.71052631578947,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2021-22,2020-21,1,38,5,false,2170,1945,41,5,57.10526315789474,51.18421052631579,,,,,,,1987,52.28947368421053,1692,44.526315789473685,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2022-23,2021-22,1,38,5,false,1980,1858,34,2,52.10526315789474,48.89473684210526,,,,,,,1845,48.55263157894737,1582,41.63157894736842,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2023-24,2022-23,1,38,5,false,2220,1809,40,3,58.421052631578945,47.60526315789474,,,,,,,1780,46.8421052631579,1569,41.28947368421053,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2024-25,2023-24,1,38,5,false,2513,1857,34,0,66.13157894736842,48.86842105263158,,,,,,,1825,48.026315789473685,1643,43.23684210526316,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2025-26,2024-25,1,38,5,false,1969,1522,38,4,51.81578947368421,40.05263157894737,,,,,,,1529,40.23684210526316,1375,36.18421052631579,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2020-21,2019-20,6,33,5,false,1859,1547,35,4,56.333333333333336,46.878787878787875,,,,,,,1557,47.18181818181818,1365,41.36363636363637,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2021-22,2020-21,6,33,5,false,1835,1513,39,7,55.60606060606061,45.84848484848485,,,,,,,1536,46.54545454545455,1291,39.121212121212125,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2022-23,2021-22,6,33,5,false,1727,1468,33,3,52.333333333333336,44.484848484848484,,,,,,,1444,43.75757575757576,1316,39.878787878787875,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2023-24,2022-23,6,33,5,false,1946,1540,32,1,58.96969696969697,46.666666666666664,,,,,,,1553,47.06060606060606,1335,40.45454545454545,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2024-25,2023-24,6,33,5,false,2044,1910,28,0,61.93939393939394,57.878787878787875,,,,,,,1807,54.75757575757576,1651,50.03030303030303,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2025-26,2024-25,6,33,5,false,1866,1817,30,0,56.54545454545455,55.06060606060606,,,,,,,1747,52.93939393939394,1602,48.54545454545455,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2020-21,2019-20,11,28,5,false,1609,1510,27,1,57.464285714285715,53.92857142857143,,,,,,,1505,53.75,1341,47.892857142857146,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2021-22,2020-21,11,28,5,false,1588,1495,31,6,56.714285714285715,53.392857142857146,,,,,,,1504,53.714285714285715,1321,47.17857142857143,0,0,0,0,-,none
